run_id,method,instance,seed,budget_policy,auto_params_used,auto_population_size,auto_generations,auto_beam_width,auto_max_depth,auto_decode_budget,population_size,generations,beam_width,max_depth,adaptive_spacing_mode,adaptive_spacing_alpha,adaptive_spacing_bf,parameter_source,beta_h,beta_v,total_candidates,final_generation_candidates,final_generation_rank0_count,final_generation_selected_count,final_best_pick_faces,final_best_storage_total,final_best_interior_storage,final_best_retrieval_penalty,total_runtime_seconds,status,error_message
random_restart_bs_demo_layout_door_left_AW_2_seed_126,random_restart_bs,demo_layout_door_left_AW_2,126,auto_from_instance,True,10,15,3,28,150,10,15,3,28,,,,auto_from_instance,,,125,3,1,1,224,252,24,22,868.2122307000009,completed,
