run_id,method,instance,seed,generation,budget_policy,auto_population_size,auto_generations,auto_beam_width,auto_max_depth,auto_decode_budget,restart_index,batch_index,within_batch_index,decode_budget,candidate_id,parent_chromosome_id,depth,trace,status,rank,crowding_distance,selected,storage_total,pick_faces,interior_storage,retrieval_penalty,door_connectivity_index,access_anchor_connectivity_index,has_door_connected_aisle,has_access_anchor_connected_aisle,aisle_components,anchor_connected_components,unanchored_aisle_components,single_aisle_component,access_network_components,aisle_access_network_components,unreachable_aisle_components,unreachable_aisle_cells,has_access_anchor_reachable_aisle_network,exact_width_ok,exact_width_violation_count,chromosome_h_active_count,chromosome_v_active_count,active_h_count,active_v_count,chromosome_index,sorting_rule,sorting_rule_mode,bs_rule_policy,bs_weight_policy,uses_scalar_score,rho,beam_w1,beam_w2,beam_lambda,adaptive_weight_mode,mutation_operator,initialization_mode,initialization_spacing_mode,adaptive_spacing_used,feasible_h_start_count,feasible_v_start_count,adaptive_spacing_mode,adaptive_spacing_alpha,adaptive_spacing_bf,auto_params_used,parameter_source,beta_h,beta_v,h_active_starts,v_active_starts,terminal,safety_max_depth_reached,feasible,feasibility_reason,storage_block_count,chromosome_signature,layout_signature
proposed_nsga2_bs_Gyorgy-KOVACS_WH_Narrow_AW_4_seed_109,proposed_nsga2_bs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,0,auto_from_instance,12,18,4,30,216,,,,,1,1,10,root > V:15 > BH:27 > BH:47 > BH:39 > BH:29 > BH:17 > BH:9 > BV:27 > BV:23 > BV:30,selected,0,inf,True,560,270,290,341.0,1.0,1.0,True,True,1,1,0,True,1,1,0,0,True,True,0,8,6,8,6,1,LS,sampled_pool,,,False,0.05555555555555555,0.1,0.9444444444444444,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,45,14,feasible_start_adaptive_spacing,0.5,,True,auto_from_instance,0.75,0.35,"4,17,46","15,19,22",,,,,,"H[4,9,17,27,29,39,46,47]|V[15,19,22,23,27,30]",1fa9344c00a95c630e382533991ef575b2f5e6b5
proposed_nsga2_bs_Gyorgy-KOVACS_WH_Narrow_AW_4_seed_109,proposed_nsga2_bs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,0,auto_from_instance,12,18,4,30,216,,,,,2,2,8,root > V:19 > BH:27 > BH:5 > BH:15 > BH:25 > BH:37 > BH:47 > BV:27,selected,3,inf,True,680,219,461,568.0,1.0,1.0,True,True,1,1,0,True,1,1,0,0,True,True,0,8,3,8,3,2,PF_SS,sampled_pool,,,True,0.05555555555555555,0.1,0.9444444444444444,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,45,14,feasible_start_adaptive_spacing,0.5,,True,auto_from_instance,0.75,0.35,"5,29,42","19,29",,,,,,"H[5,15,25,27,29,37,42,47]|V[19,27,29]",765044c2001aa13b89dcc3ab94cee7150e6707b9
proposed_nsga2_bs_Gyorgy-KOVACS_WH_Narrow_AW_4_seed_109,proposed_nsga2_bs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,0,auto_from_instance,12,18,4,30,216,,,,,3,2,8,root > V:19 > BH:27 > BH:49 > BH:39 > BH:29 > BH:17 > BH:7 > BV:27,evaluated,3,inf,False,680,219,461,568.0,1.0,1.0,True,True,1,1,0,True,1,1,0,0,True,True,0,8,3,8,3,2,PF_SS,sampled_pool,,,True,0.05555555555555555,0.1,0.9444444444444444,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,45,14,feasible_start_adaptive_spacing,0.5,,True,auto_from_instance,0.75,0.35,"5,29,42","19,29",,,,,,"H[5,7,17,27,29,39,42,49]|V[19,27,29]",e804ee8e40d619c35bd933154a145af1f8bb0e46
proposed_nsga2_bs_Gyorgy-KOVACS_WH_Narrow_AW_4_seed_109,proposed_nsga2_bs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,0,auto_from_instance,12,18,4,30,216,,,,,4,3,8,root > V:20 > BH:27 > BH:5 > BH:15 > BH:25 > BH:37 > BH:47 > BV:30,evaluated,5,inf,False,696,204,492,792.0,1.0,1.0,True,True,1,1,0,True,1,1,0,0,True,True,0,9,3,9,3,3,PF_SS_RP,sampled_pool,,,True,0.05555555555555555,0.1,0.9444444444444444,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,45,14,feasible_start_adaptive_spacing,0.5,,True,auto_from_instance,0.75,0.35,"6,23,39","9,20",,,,,,"H[5,6,15,23,25,27,37,39,47]|V[9,20,30]",be0f2c567ee00b2b6753d425863bc90592c9704d
proposed_nsga2_bs_Gyorgy-KOVACS_WH_Narrow_AW_4_seed_109,proposed_nsga2_bs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,0,auto_from_instance,12,18,4,30,216,,,,,5,3,8,root > V:20 > BH:27 > BH:49 > BH:39 > BH:29 > BH:17 > BH:7 > BV:30,evaluated,5,inf,False,696,204,492,792.0,1.0,1.0,True,True,1,1,0,True,1,1,0,0,True,True,0,8,3,8,3,3,PF_SS_RP,sampled_pool,,,True,0.05555555555555555,0.1,0.9444444444444444,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,45,14,feasible_start_adaptive_spacing,0.5,,True,auto_from_instance,0.75,0.35,"6,23,39","9,20",,,,,,"H[6,7,17,23,27,29,39,49]|V[9,20,30]",ade8bf5b17d0e3be4ed8c80ad68f822f40ea6f89
proposed_nsga2_bs_Gyorgy-KOVACS_WH_Narrow_AW_4_seed_109,proposed_nsga2_bs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,0,auto_from_instance,12,18,4,30,216,,,,,6,4,4,root > V:27 > BH:27 > BV:19 > BV:19,selected,2,inf,True,684,260,424,484.0,1.0,1.0,True,True,1,1,0,True,1,1,0,0,True,True,0,4,2,4,2,4,LS_PF,sampled_pool,,,False,0.05555555555555555,0.1,0.9444444444444444,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,45,14,feasible_start_adaptive_spacing,0.5,,True,auto_from_instance,0.75,0.35,"10,23,41",27,,,,,,"H[10,23,27,41]|V[19,27]",9baad5a6d6d08df213ec54891109e23b1069a9a5
proposed_nsga2_bs_Gyorgy-KOVACS_WH_Narrow_AW_4_seed_109,proposed_nsga2_bs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,0,auto_from_instance,12,18,4,30,216,,,,,7,4,4,root > V:27 > BH:27 > BV:17 > BV:19,selected,2,0.0,True,684,260,424,484.0,1.0,1.0,True,True,1,1,0,True,1,1,0,0,True,True,0,4,3,4,3,4,LS_PF,sampled_pool,,,False,0.05555555555555555,0.1,0.9444444444444444,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,45,14,feasible_start_adaptive_spacing,0.5,,True,auto_from_instance,0.75,0.35,"10,23,41",27,,,,,,"H[10,23,27,41]|V[17,19,27]",7ea492661f4a7d780540a41c5bfc758906148e19
proposed_nsga2_bs_Gyorgy-KOVACS_WH_Narrow_AW_4_seed_109,proposed_nsga2_bs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,0,auto_from_instance,12,18,4,30,216,,,,,8,4,4,root > V:27 > BH:27 > BV:19 > BV:17,selected,2,0.0,True,684,260,424,484.0,1.0,1.0,True,True,1,1,0,True,1,1,0,0,True,True,0,4,3,4,3,4,LS_PF,sampled_pool,,,False,0.05555555555555555,0.1,0.9444444444444444,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,45,14,feasible_start_adaptive_spacing,0.5,,True,auto_from_instance,0.75,0.35,"10,23,41",27,,,,,,"H[10,23,27,41]|V[17,19,27]",59c55a28d53f47701301421f850890ad1de7d63b
proposed_nsga2_bs_Gyorgy-KOVACS_WH_Narrow_AW_4_seed_109,proposed_nsga2_bs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,0,auto_from_instance,12,18,4,30,216,,,,,9,4,4,root > V:27 > BH:27 > BV:17 > BV:17,selected,2,inf,True,684,260,424,484.0,1.0,1.0,True,True,1,1,0,True,1,1,0,0,True,True,0,4,2,4,2,4,LS_PF,sampled_pool,,,False,0.05555555555555555,0.1,0.9444444444444444,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,45,14,feasible_start_adaptive_spacing,0.5,,True,auto_from_instance,0.75,0.35,"10,23,41",27,,,,,,"H[10,23,27,41]|V[17,27]",6732d5258a9313035bead181283e041def90bbb2
proposed_nsga2_bs_Gyorgy-KOVACS_WH_Narrow_AW_4_seed_109,proposed_nsga2_bs,Gyorgy-KOVACS_WH_Narrow_AW_4,109,0,auto_from_instance,12,18,4,30,216,,,,,10,6,9,root > V:22 > BH:27 > BH:5 > BH:15 > BH:25 > BH:37 > BH:47 > BV:30 > BV:30,evaluated,6,inf,False,696,185,511,1014.0,1.0,1.0,True,True,1,1,0,True,1,1,0,0,True,True,0,9,3,9,3,6,SS_LS_PF,sampled_pool,,,True,0.05555555555555555,0.1,0.9444444444444444,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,45,14,feasible_start_adaptive_spacing,0.5,,True,auto_from_instance,0.75,0.35,"4,16,40","16,22,30",,,,,,"H[4,5,15,16,25,27,37,40,47]|V[16,22,30]",60edeba64b9b38658950b5e2d3e98bad703a8e24
