run_id,method,instance,seed,budget_policy,auto_params_used,auto_population_size,auto_generations,auto_beam_width,auto_max_depth,auto_decode_budget,population_size,generations,beam_width,max_depth,adaptive_spacing_mode,adaptive_spacing_alpha,adaptive_spacing_bf,parameter_source,beta_h,beta_v,total_candidates,final_generation_candidates,final_generation_rank0_count,final_generation_selected_count,final_best_pick_faces,final_best_storage_total,final_best_interior_storage,final_best_retrieval_penalty,total_runtime_seconds,status,error_message
random_restart_bs_Gyorgy-KOVACS_WH_Wide_AW_5_seed_111,random_restart_bs,Gyorgy-KOVACS_WH_Wide_AW_5,111,auto_from_instance,True,12,18,4,30,216,12,18,4,30,,,,auto_from_instance,,,170,7,0,0,175,717,532,1225,1263.0484961999973,completed,
