run_id,method,instance,seed,generation,budget_policy,auto_population_size,auto_generations,auto_beam_width,auto_max_depth,auto_decode_budget,restart_index,batch_index,within_batch_index,decode_budget,candidate_id,parent_chromosome_id,depth,trace,status,rank,crowding_distance,selected,storage_total,pick_faces,interior_storage,retrieval_penalty,door_connectivity_index,access_anchor_connectivity_index,has_door_connected_aisle,has_access_anchor_connected_aisle,aisle_components,anchor_connected_components,unanchored_aisle_components,single_aisle_component,access_network_components,aisle_access_network_components,unreachable_aisle_components,unreachable_aisle_cells,has_access_anchor_reachable_aisle_network,exact_width_ok,exact_width_violation_count,chromosome_h_active_count,chromosome_v_active_count,active_h_count,active_v_count,chromosome_index,sorting_rule,sorting_rule_mode,bs_rule_policy,bs_weight_policy,uses_scalar_score,rho,beam_w1,beam_w2,beam_lambda,adaptive_weight_mode,mutation_operator,initialization_mode,initialization_spacing_mode,adaptive_spacing_used,feasible_h_start_count,feasible_v_start_count,adaptive_spacing_mode,adaptive_spacing_alpha,adaptive_spacing_bf,auto_params_used,parameter_source,beta_h,beta_v,h_active_starts,v_active_starts,terminal,safety_max_depth_reached,feasible,feasibility_reason,storage_block_count,chromosome_signature,layout_signature
random_restart_bs_demo_layout_door_left_AW_2_seed_119,random_restart_bs,demo_layout_door_left_AW_2,119,0,auto_from_instance,10,15,3,28,150,1,0,1,150,1,1,11,root > V:11 > BH:13 > BV:5 > BV:7 > BV:3 > BH:23 > BH:19 > BH:15 > BH:11 > BH:3 > BH:7,evaluated,4,0.3823103111200998,False,264,200,64,38.0,1.0,1.0,True,True,1,1,0,True,3,1,0,0,True,True,0,8,5,8,5,1,PF_SS,sampled_pool,,,True,0.006666666666666667,0.1,0.9933333333333333,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,21,16,,,,True,,,,"3,15,24","5,11,16",True,,True,,12,"H[3,7,11,13,15,19,23,24]|V[3,5,7,11,16]",8fa184aa4be39d0c9d758e1c08b392ab55edf5aa
random_restart_bs_demo_layout_door_left_AW_2_seed_119,random_restart_bs,demo_layout_door_left_AW_2,119,0,auto_from_instance,10,15,3,28,150,1,0,1,150,2,1,11,root > V:11 > BH:13 > BV:5 > BV:7 > BV:3 > BH:23 > BH:19 > BH:15 > BH:11 > BH:3 > BH:7,evaluated,4,inf,False,264,200,64,38.0,1.0,1.0,True,True,1,1,0,True,3,1,0,0,True,True,0,8,5,8,5,1,PF_SS,sampled_pool,,,True,0.006666666666666667,0.1,0.9933333333333333,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,21,16,,,,True,,,,"3,15,24","5,11,16",True,,True,,12,"H[3,7,11,13,15,19,23,24]|V[3,5,7,11,16]",dedb4967895b2fe3059d4245746810528f1d75e3
random_restart_bs_demo_layout_door_left_AW_2_seed_119,random_restart_bs,demo_layout_door_left_AW_2,119,0,auto_from_instance,10,15,3,28,150,2,0,2,150,3,2,12,root > V:13 > BH:13 > BV:7 > BV:3 > BV:7 > BV:3 > BH:23 > BH:19 > BH:15 > BH:11 > BH:7 > BH:3,evaluated,3,inf,False,260,202,58,34.0,1.0,1.0,True,True,1,1,0,True,3,1,0,0,True,True,0,8,5,8,5,2,LS,sampled_pool,,,False,0.013333333333333334,0.1,0.9866666666666667,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,21,16,,,,True,,,,"10,15,19","11,13,14",True,,True,,13,"H[3,7,10,11,13,15,19,23]|V[3,7,11,13,14]",146759e3ef785e80ae78bd95708e7576b0df1241
random_restart_bs_demo_layout_door_left_AW_2_seed_119,random_restart_bs,demo_layout_door_left_AW_2,119,0,auto_from_instance,10,15,3,28,150,2,0,2,150,4,2,12,root > V:13 > BH:13 > BV:7 > BV:3 > BV:7 > BV:3 > BH:3 > BH:7 > BH:11 > BH:15 > BH:19 > BH:25,evaluated,4,inf,False,260,197,63,34.0,1.0,1.0,True,True,1,1,0,True,3,1,0,0,True,True,0,8,5,8,5,2,LS,sampled_pool,,,False,0.013333333333333334,0.1,0.9866666666666667,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,21,16,,,,True,,,,"10,15,19","11,13,14",True,,True,,12,"H[3,7,10,11,13,15,19,25]|V[3,7,11,13,14]",4317ed1efabe31038ca0b969ea3e4e750cdf03f2
random_restart_bs_demo_layout_door_left_AW_2_seed_119,random_restart_bs,demo_layout_door_left_AW_2,119,0,auto_from_instance,10,15,3,28,150,2,0,2,150,5,2,12,root > V:13 > BH:13 > BV:7 > BV:3 > BV:7 > BV:3 > BH:23 > BH:19 > BH:15 > BH:11 > BH:6 > BV:18,evaluated,5,inf,False,260,197,63,39.0,1.0,1.0,True,True,1,1,0,True,3,1,0,0,True,True,0,7,6,7,6,2,LS,sampled_pool,,,False,0.013333333333333334,0.1,0.9866666666666667,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,21,16,,,,True,,,,"10,15,19","11,13,14",True,,True,,12,"H[6,10,11,13,15,19,23]|V[3,7,11,13,14,18]",51e48cbb0b318e90e4cecb895faf9196760f014b
random_restart_bs_demo_layout_door_left_AW_2_seed_119,random_restart_bs,demo_layout_door_left_AW_2,119,0,auto_from_instance,10,15,3,28,150,3,0,3,150,6,3,8,root > V:18 > BH:13 > BV:13 > BV:13 > BV:7 > BV:3 > BV:7 > BV:3,evaluated,8,inf,False,262,190,72,48.0,1.0,1.0,True,True,1,1,0,True,3,1,0,0,True,True,0,4,5,4,5,3,LS,sampled_pool,,,False,0.02,0.1,0.98,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,21,16,,,,True,,,,"4,16,21","6,7,18",True,,True,,8,"H[4,13,16,21]|V[3,6,7,13,18]",256654e161fb28160fc32f7d1c5a7de24236b09f
random_restart_bs_demo_layout_door_left_AW_2_seed_119,random_restart_bs,demo_layout_door_left_AW_2,119,0,auto_from_instance,10,15,3,28,150,4,0,4,150,7,4,8,root > V:15 > BH:13 > BV:7 > BV:7 > BV:3 > BV:3 > BV:11 > BV:11,evaluated,5,inf,False,268,214,54,104.0,1.0,1.0,True,True,1,1,0,True,3,1,0,0,True,True,0,4,5,4,5,4,PF_SS_RP,sampled_pool,,,True,0.02666666666666667,0.1,0.9733333333333334,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,21,16,,,,True,,,,"5,6,14","7,14,15",True,,True,,9,"H[5,6,13,14]|V[3,7,11,14,15]",81347b9f72276c28618e0af7b5d4aafe7ae7ee4f
random_restart_bs_demo_layout_door_left_AW_2_seed_119,random_restart_bs,demo_layout_door_left_AW_2,119,0,auto_from_instance,10,15,3,28,150,6,0,6,150,8,6,8,root > V:16 > BH:13 > BV:7 > BV:7 > BV:12 > BV:12 > BV:3 > BV:3,evaluated,4,1.0647520814372873,False,266,216,50,50.0,1.0,1.0,True,True,1,1,0,True,3,1,0,0,True,True,0,4,6,4,6,6,LS_RP,sampled_pool,,,False,0.04,0.1,0.96,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,21,16,,,,True,,,,"1,4,7","14,15,16",True,,True,,9,"H[1,4,7,13]|V[3,7,12,14,15,16]",63c9c1384eb0d63f6756e5f6c6567bc893aa1bf9
random_restart_bs_demo_layout_door_left_AW_2_seed_119,random_restart_bs,demo_layout_door_left_AW_2,119,0,auto_from_instance,10,15,3,28,150,8,0,8,150,9,8,8,root > V:5 > BH:13 > BH:22 > BH:7 > BH:15 > BH:11 > BV:11 > BV:16,evaluated,21,inf,False,304,166,138,146.0,1.0,1.0,True,True,1,1,0,True,3,1,0,0,True,True,0,7,5,7,5,8,SS_LS_PF,sampled_pool,,,True,0.05333333333333334,0.1,0.9466666666666667,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,21,16,,,,True,,,,"3,4,15","3,4,5",True,,True,,9,"H[3,4,7,11,13,15,22]|V[3,4,5,11,16]",cab73bad24d82f70f5b8f8a0854ecaf1e9f4f879
random_restart_bs_demo_layout_door_left_AW_2_seed_119,random_restart_bs,demo_layout_door_left_AW_2,119,0,auto_from_instance,10,15,3,28,150,8,0,8,150,10,8,8,root > V:5 > BH:13 > BH:22 > BH:7 > BH:15 > BH:11 > BV:10 > BV:16,evaluated,21,inf,False,304,166,138,146.0,1.0,1.0,True,True,1,1,0,True,3,1,0,0,True,True,0,7,5,7,5,8,SS_LS_PF,sampled_pool,,,True,0.05333333333333334,0.1,0.9466666666666667,0.1,adaptive,,feasible_start_adaptive_spacing,feasible_start_adaptive_spacing,True,21,16,,,,True,,,,"3,4,15","3,4,5",True,,True,,9,"H[3,4,7,11,13,15,22]|V[3,4,5,10,16]",772bf2eb88c276f1852c81426ef26a362eeb5c41
