comparison_group,method_or_variant,instance,metric,n,mean,std,median,iqr,min,max,sampling_unit,independence_note
phase12b,V3_uniform_mutation,ALL_FIXED_BLOCKS,hypervolume,120,1.0435129349774448,0.22101293481565487,1.053046960593636,0.28529946708797516,0.4103793698309365,1.3260089285714287,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V3_uniform_mutation,ALL_FIXED_BLOCKS,igd_plus,120,0.1355954204365147,0.1648096699934832,0.07055445599968387,0.17357670327574523,0.0,0.6425578873713832,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V3_uniform_mutation,ALL_FIXED_BLOCKS,osd,120,0.23399751524010248,0.17101726887298166,0.29987612104542066,0.32129197898595635,0.0,0.6216975050073749,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V3_uniform_mutation,ALL_FIXED_BLOCKS,nondominated_solution_count,120,2.6333333333333333,1.236240800380982,3.0,2.0,1.0,6.0,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V3_uniform_mutation,ALL_FIXED_BLOCKS,archive_size_rank_0_3,120,21.108333333333334,4.5812842376463,21.0,6.0,6.0,33.0,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V3_uniform_mutation,ALL_FIXED_BLOCKS,unique_layout_signature_count_rank_0_3,120,21.108333333333334,4.5812842376463,21.0,6.0,6.0,33.0,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V3_uniform_mutation,ALL_FIXED_BLOCKS,runtime_seconds,120,926.6890115641667,489.8253528112242,1076.1997959999999,564.9330964000001,40.61157729999104,1541.208443,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V4_no_symmetry_breaking,ALL_FIXED_BLOCKS,hypervolume,120,1.0194650437546975,0.24170941936917403,1.0179924242424245,0.34812722838504095,0.2196697134387353,1.3260089285714287,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V4_no_symmetry_breaking,ALL_FIXED_BLOCKS,igd_plus,120,0.15186689217841873,0.1835762819239475,0.09282193424068394,0.13607670327574523,0.0,0.934208966106792,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V4_no_symmetry_breaking,ALL_FIXED_BLOCKS,osd,120,0.239638671977399,0.17630752517772555,0.29987612104542066,0.32277229638085037,0.0,0.6754358226507792,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V4_no_symmetry_breaking,ALL_FIXED_BLOCKS,nondominated_solution_count,120,2.6,1.1980376111153852,3.0,2.0,1.0,5.0,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V4_no_symmetry_breaking,ALL_FIXED_BLOCKS,archive_size_rank_0_3,120,20.65,3.9697384711605075,21.0,5.0,11.0,29.0,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V4_no_symmetry_breaking,ALL_FIXED_BLOCKS,unique_layout_signature_count_rank_0_3,120,20.65,3.9697384711605075,21.0,5.0,11.0,29.0,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V4_no_symmetry_breaking,ALL_FIXED_BLOCKS,runtime_seconds,120,880.5471538733334,465.7053290168709,1036.775176,540.877482025,96.0395564,1511.398572,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V5_random_feasible_start_spacing,ALL_FIXED_BLOCKS,hypervolume,120,1.013932384981676,0.2746895701242296,1.1074752525252527,0.43910225087825894,0.22701376963829023,1.3310000000000004,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V5_random_feasible_start_spacing,ALL_FIXED_BLOCKS,igd_plus,120,0.1679751101976259,0.2207982074179545,0.06126638272811191,0.2946157150820155,0.0,0.934208966106792,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V5_random_feasible_start_spacing,ALL_FIXED_BLOCKS,osd,120,0.26251358479810133,0.16345223947586848,0.29987612104542066,0.13273051906409972,0.0,0.6112636657999595,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V5_random_feasible_start_spacing,ALL_FIXED_BLOCKS,nondominated_solution_count,120,2.8666666666666667,1.3216575621107738,3.0,2.0,1.0,6.0,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V5_random_feasible_start_spacing,ALL_FIXED_BLOCKS,archive_size_rank_0_3,120,22.383333333333333,5.460605029015848,22.0,8.0,10.0,36.0,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V5_random_feasible_start_spacing,ALL_FIXED_BLOCKS,unique_layout_signature_count_rank_0_3,120,22.383333333333333,5.460605029015848,22.0,8.0,10.0,36.0,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
phase12b,V5_random_feasible_start_spacing,ALL_FIXED_BLOCKS,runtime_seconds,120,848.2279149624999,474.640075862886,962.68043865,777.624008175,70.5846546,1482.486353,"fixed block (instance, seed)","120 observations are 4 instances x 30 seeds, not 120 independent warehouses"
