comparison_group,instance,method_or_variant,seed,hypervolume,igd_plus,osd,nondominated_solution_count,archive_size_rank_0_3,unique_layout_signature_count_rank_0_3,runtime_seconds,reference_front_size,normalization_scope,archive_scope,hv_reference_point
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,105,1.0004739057239058,0.12479923059516045,0.2507976548715964,3,23,23,122.9690717,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,106,1.1025092592592594,0.061929601643957194,0.3052863079499088,4,28,28,111.7517544,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,107,1.0787755892255897,0.0443371552951815,0.4708077624882723,5,29,29,119.1744701,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,108,1.0273846801346804,0.12479923059516045,0.45517550996050565,5,23,23,118.0761843,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,109,0.8851860269360272,0.15885215556213272,0.46366888650097504,3,20,20,112.2604532,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,110,0.966533501683502,0.09425607914835066,0.5387508010705372,4,22,22,103.738662,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,111,1.0350530303030308,0.09138778933301721,0.6636005076270294,4,22,22,107.9945698,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,112,0.9893314814814818,0.10126367369107792,0.5916757116822463,4,18,18,101.4659543,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,113,1.0004739057239058,0.12479923059516045,0.2507976548715964,3,21,21,130.933459,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,114,1.1312466329966333,0.06721074872410562,0.30982809835476827,4,25,25,125.5364212,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,115,1.157963804713805,0.038227978495290395,0.3208584423616894,4,29,29,114.2875288,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,116,0.9012314814814818,0.15885215556213272,0.46524276676501497,4,29,29,120.9711092,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,117,1.1171015151515156,0.040708223927101696,0.4039358939323264,5,20,20,111.4769917,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,118,1.1025092592592594,0.061929601643957194,0.3052863079499088,4,29,29,105.3424391,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,119,1.157963804713805,0.038227978495290395,0.3208584423616894,4,24,24,111.4381171,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,120,1.0653877104377107,0.0443371552951815,0.21291006310950675,4,19,19,103.6506607,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,121,0.9125757575757578,0.13439370396178643,0.2087695552957769,4,23,23,96.0395564,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,122,1.1025092592592594,0.061929601643957194,0.3052863079499088,4,25,25,109.3378317,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,123,1.0086001683501686,0.07055445599968387,0.28170855284042556,3,17,17,103.8125632,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,124,1.04861531986532,0.07055445599968387,0.589349725278275,5,29,29,131.8584939,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,125,1.0993274410774412,0.06500967253833154,0.2874207522934164,3,22,22,174.313942,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,126,0.8489688552188555,0.15885215556213272,0.2231555246975029,2,17,17,105.8179578,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,127,1.157963804713805,0.038227978495290395,0.3208584423616894,4,29,29,109.7292079,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,128,0.9595537037037041,0.097336150042725,0.6754358226507792,3,19,19,122.4188484,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,129,0.8585587542087545,0.15885215556213272,0.6216975050073749,3,17,17,136.7522543,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V4_no_symmetry_breaking,130,0.8851860269360272,0.15885215556213272,0.46366888650097504,3,24,24,139.0183645,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,101,1.04861531986532,0.07055445599968387,0.589349725278275,5,30,30,99.7056065,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,102,1.157963804713805,0.038227978495290395,0.3208584423616894,4,21,21,121.1290694,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,103,0.9893314814814818,0.10126367369107792,0.5916757116822463,4,22,22,118.0980435,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,104,1.157963804713805,0.038227978495290395,0.3208584423616894,4,27,27,111.3082389,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,105,1.2318897306397307,0.0,0.26945169366350447,6,36,36,93.6399001,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,106,1.0993274410774412,0.06500967253833154,0.2874207522934164,3,23,23,83.5571763,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,107,1.157963804713805,0.038227978495290395,0.3208584423616894,4,28,28,88.4759852,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,108,1.1025092592592594,0.061929601643957194,0.3052863079499088,4,30,30,98.9891449,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,109,1.2273927609427613,0.00838174642270823,0.26544010344067054,5,22,22,91.0018997,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,110,1.0993274410774412,0.06500967253833154,0.2874207522934164,3,27,27,113.2417793,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,111,1.04861531986532,0.07055445599968387,0.589349725278275,5,28,28,100.270727,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,112,1.1002702020202022,0.06500967253833154,0.285663611156116,4,31,31,98.8839751,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,113,0.9797415824915827,0.10126367369107792,0.2786329433449942,3,17,17,93.7557918,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,114,1.157997474747475,0.038227978495290395,0.2983474203812266,5,28,28,82.6016605,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,115,1.157963804713805,0.038227978495290395,0.3208584423616894,4,34,34,86.2013371,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,116,1.157963804713805,0.038227978495290395,0.3208584423616894,4,35,35,98.7760254,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,117,1.1526102693602696,0.04731888758619949,0.3574318935965219,3,24,24,72.459278,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,118,1.04861531986532,0.07055445599968387,0.589349725278275,5,25,25,99.0818736,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,119,0.949963804713805,0.097336150042725,0.27606958140773025,2,18,18,99.5820925,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,120,1.1312466329966333,0.06721074872410562,0.30982809835476827,4,26,26,78.8157794,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,121,1.157963804713805,0.038227978495290395,0.3208584423616894,4,30,30,93.093026,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,122,1.112441245791246,0.04655292496697228,0.38688285934386535,6,26,26,105.1656404,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,123,1.1598897306397309,0.02234246020743269,0.28192588659490836,5,22,22,96.6016831,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,124,1.157963804713805,0.038227978495290395,0.3208584423616894,4,27,27,87.2807413,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,125,1.157997474747475,0.038227978495290395,0.2983474203812266,5,35,35,82.1142695,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,126,1.2318897306397307,0.0,0.26945169366350447,6,34,34,80.625457,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,127,1.0181900673400677,0.07055445599968387,0.6112636657999595,4,25,25,100.4427289,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,128,1.157963804713805,0.038227978495290395,0.3208584423616894,4,32,32,95.9404896,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,129,1.2318897306397307,0.0,0.26945169366350447,6,30,30,88.0668945,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,AT_S_comercial_layout_AW_3,V5_random_feasible_start_spacing,130,1.04861531986532,0.07055445599968387,0.589349725278275,5,24,24,70.5846546,6,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,101,1.3260089285714287,0.0,0.08716733002700197,2,19,19,1179.861464,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,102,1.2402500000000003,0.0375,0.0,1,12,12,1215.146425,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,103,1.2402500000000003,0.0375,0.0,1,18,18,1231.979942,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,104,1.3260089285714287,0.0,0.08716733002700197,2,16,16,1285.034639,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,105,1.2402500000000003,0.0375,0.0,1,11,11,1195.871515,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,106,1.2402500000000003,0.0375,0.0,1,10,10,1107.34791,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,107,1.2402500000000003,0.0375,0.0,1,14,14,1187.210853,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,108,0.8329310515873019,0.30090202489904666,0.32072094945298296,4,27,27,1221.025477,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,109,1.2402500000000003,0.0375,0.0,1,14,14,1166.607857,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,110,0.89443501984127,0.21518977938313305,0.164781118898303,2,25,25,1203.364252,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,111,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,22,22,1188.965461,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,112,0.789683531746032,0.30090202489904666,0.2686009643146396,4,20,20,1043.038583,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,113,0.808588293650794,0.30090202489904666,0.3233114189471303,4,21,21,974.7041467,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,114,1.2402500000000003,0.0375,0.0,1,15,15,1116.434502,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,115,0.8105649801587305,0.30090202489904666,0.27411935445158137,5,25,25,1008.304336,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,116,1.3260089285714287,0.0,0.08716733002700197,2,11,11,979.9472457,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,117,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,18,18,1146.200848,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,118,0.8410714285714289,0.23917901610251113,0.0,1,17,17,1033.227345,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,119,0.789683531746032,0.30090202489904666,0.2686009643146396,4,26,26,1099.88287,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,120,1.3260089285714287,0.0,0.08716733002700197,2,16,16,1105.598826,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,121,0.8280039682539685,0.30090202489904666,0.3338775306977399,3,23,23,1163.558427,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,122,1.2577976190476194,0.02221003953191147,0.0,1,19,19,1129.41555,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,123,1.2402500000000003,0.0375,0.0,1,16,16,1092.272302,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,124,1.2577976190476194,0.02221003953191147,0.0,1,18,18,964.4566384,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,125,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,25,25,1146.498567,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,126,0.8293625992063495,0.30090202489904666,0.25907322276210504,4,26,26,1148.09955,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,127,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,14,14,1202.02555,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,128,1.2577976190476194,0.02221003953191147,0.0,1,22,22,1102.021434,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,129,1.2402500000000003,0.0375,0.0,1,18,18,1084.872176,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V0_full_proposed,130,1.3260089285714287,0.0,0.08716733002700197,2,19,19,1134.986732,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,101,1.2577976190476194,0.02221003953191147,0.0,1,16,16,820.8099538,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,102,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,14,14,930.7258998,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,103,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,15,15,968.5306426,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,104,0.789683531746032,0.30090202489904666,0.2686009643146396,4,16,16,908.3768575,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,105,0.789683531746032,0.30090202489904666,0.2686009643146396,4,16,16,892.0094649,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,106,1.2577976190476194,0.02221003953191147,0.0,1,16,16,1066.072384,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,107,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,11,11,1053.18943,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,108,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,16,16,1083.893143,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,109,1.2577976190476194,0.02221003953191147,0.0,1,12,12,924.9482521,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,110,1.2577976190476194,0.02221003953191147,0.0,1,17,17,1122.111439,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,111,1.2577976190476194,0.02221003953191147,0.0,1,18,18,1129.43683,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,112,0.789683531746032,0.30090202489904666,0.2686009643146396,4,18,18,1195.586803,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,113,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,14,14,1140.650845,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,114,0.789683531746032,0.30090202489904666,0.2686009643146396,4,18,18,1229.163698,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,115,0.789683531746032,0.30090202489904666,0.2686009643146396,4,14,14,1131.006673,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,116,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,12,12,987.604916,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,117,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,12,12,1184.275469,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,118,1.2577976190476194,0.02221003953191147,0.0,1,11,11,970.8078077,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,119,0.789683531746032,0.30090202489904666,0.2686009643146396,4,16,16,988.1003364,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,120,0.789683531746032,0.30090202489904666,0.2686009643146396,4,16,16,1195.13686,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,121,0.789683531746032,0.30090202489904666,0.2686009643146396,4,16,16,1169.101719,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,122,1.2577976190476194,0.02221003953191147,0.0,1,15,15,999.2287977,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,123,0.789683531746032,0.30090202489904666,0.2686009643146396,4,17,17,1050.477093,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,124,1.2577976190476194,0.02221003953191147,0.0,1,13,13,869.6573885,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,125,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,13,13,880.1563085,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,126,1.2577976190476194,0.02221003953191147,0.0,1,15,15,1135.213715,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,127,1.2577976190476194,0.02221003953191147,0.0,1,11,11,1052.930555,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,128,1.2577976190476194,0.02221003953191147,0.0,1,16,16,1168.906316,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,129,1.2577976190476194,0.02221003953191147,0.0,1,16,16,989.6162417,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V1_fixed_sorting,130,0.789683531746032,0.30090202489904666,0.2686009643146396,4,15,15,1201.938553,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,101,1.2402500000000003,0.0375,0.0,1,11,11,1133.911339,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,102,1.2402500000000003,0.0375,0.0,1,12,12,1125.026203,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,103,1.2402500000000003,0.0375,0.0,1,14,14,1058.322966,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,104,1.3260089285714287,0.0,0.08716733002700197,2,14,14,1033.567467,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,105,1.2402500000000003,0.0375,0.0,1,11,11,1105.114622,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,106,1.2402500000000003,0.0375,0.0,1,13,13,903.0797429,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,107,1.2402500000000003,0.0375,0.0,1,15,15,1085.877932,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,108,1.2577976190476194,0.02221003953191147,0.0,1,23,23,1096.907356,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,109,1.2402500000000003,0.0375,0.0,1,13,13,1049.892732,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,110,0.89443501984127,0.21518977938313305,0.164781118898303,2,19,19,1096.047664,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,111,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,18,18,1150.601193,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
