comparison_group,method_or_variant,instance,metric,n,mean,std,median,iqr,min,max,sampling_unit,independence_note
phase12c,V6_depth15_beam_default,AT_S_comercial_layout_AW_3,igd_plus,30,0.092734495019517,0.04480225266221615,0.097336150042725,0.05923928901038539,0.0,0.15885215556213272,seed within one instance,
phase12c,V6_depth15_beam_default,AT_S_comercial_layout_AW_3,osd,30,0.40393254734828693,0.14225714078072418,0.39009062876179484,0.23694826685600678,0.2087695552957769,0.6754358226507792,seed within one instance,
phase12c,V6_depth15_beam_default,AT_S_comercial_layout_AW_3,nondominated_solution_count,30,3.8,0.8469010445797932,4.0,1.0,3.0,6.0,seed within one instance,
phase12c,V6_depth15_beam_default,AT_S_comercial_layout_AW_3,archive_size_rank_0_3,30,23.633333333333333,5.162753430922859,22.0,5.75,17.0,40.0,seed within one instance,
phase12c,V6_depth15_beam_default,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,30,23.633333333333333,5.162753430922859,22.0,5.75,17.0,40.0,seed within one instance,
phase12c,V6_depth15_beam_default,AT_S_comercial_layout_AW_3,runtime_seconds,30,129.79500714666696,12.583513460195112,131.06118539999443,16.114571274993068,103.87395340000512,159.22366459999466,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.7898771176584611,0.4314158816308072,1.3310000000000004,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,30,0.17976258267557801,0.2798248313273055,0.0,0.5771794344753539,0.0,0.6432669578050724,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,30,0.16360048776087086,0.2579095748592027,0.0,0.4652875657134625,0.0,0.6507070117470686,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Narrow_AW_4,nondominated_solution_count,30,1.5666666666666667,0.9714309861845772,1.0,1.0,1.0,4.0,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Narrow_AW_4,archive_size_rank_0_3,30,21.833333333333332,2.5741866252486814,21.5,3.75,17.0,28.0,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,30,21.833333333333332,2.5741866252486814,21.5,3.75,17.0,28.0,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,30,1406.0522712866668,144.77570864149658,1423.4196878000002,183.16778470001373,1026.0255690999911,1707.213176499994,seed within one instance,
