scope,comparison_group,instance,metric,method1,method2,n_pairs,wilcoxon_statistic,p_value_raw,zero_method,alternative,preferred_direction,rank_biserial_method1_preferred,method1_wins,ties,method1_losses,method1_win_proportion,tie_proportion,method1_loss_proportion,raw_mean_difference_method1_minus_method2,holm_family,p_value_holm
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,osd,V0_full_proposed,V5_random_feasible_start_spacing,30,181.0,0.4299677487600704,wilcox,two-sided,descriptive_no_preferred_direction,,12,1,17,0.4,0.03333333333333333,0.5666666666666667,0.042123929714350146,"5 V0-vs-variant comparisons within metric=osd, instance=AT_S_comercial_layout_AW_3",1.0
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,V0_full_proposed,V1_fixed_sorting,30,0.0,1.6976242500698797e-06,wilcox,two-sided,higher,1.0,30,0,0,1.0,0.0,0.0,8.133333333333333,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=AT_S_comercial_layout_AW_3",8.488121250349398e-06
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,V0_full_proposed,V2_fixed_weights,30,144.0,0.6179720195531153,wilcox,two-sided,higher,0.11384615384615385,15,5,10,0.5,0.16666666666666666,0.3333333333333333,0.4666666666666667,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=AT_S_comercial_layout_AW_3",1.0
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,V0_full_proposed,V3_uniform_mutation,30,120.5,0.25768308321161415,wilcox,two-sided,higher,-0.25846153846153846,12,5,13,0.4,0.16666666666666666,0.43333333333333335,-1.3,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=AT_S_comercial_layout_AW_3",0.7730492496348425
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,V0_full_proposed,V4_no_symmetry_breaking,30,155.5,0.6106893883882338,wilcox,two-sided,higher,0.11396011396011396,15,4,11,0.5,0.13333333333333333,0.36666666666666664,0.6333333333333333,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=AT_S_comercial_layout_AW_3",1.0
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,V0_full_proposed,V5_random_feasible_start_spacing,30,117.5,0.01788197645624281,wilcox,two-sided,higher,-0.4946236559139785,8,0,22,0.26666666666666666,0.0,0.7333333333333333,-3.6,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=AT_S_comercial_layout_AW_3",0.07152790582497125
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,runtime_seconds,V0_full_proposed,V1_fixed_sorting,30,206.0,0.5978077705949545,wilcox,two-sided,lower,0.11397849462365592,16,0,14,0.5333333333333333,0.0,0.4666666666666667,-2.3440769366666645,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=AT_S_comercial_layout_AW_3",1.0
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,runtime_seconds,V0_full_proposed,V2_fixed_weights,30,187.0,0.3598779272288084,wilcox,two-sided,lower,0.1956989247311828,19,0,11,0.6333333333333333,0.0,0.36666666666666664,-2.963776236666664,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=AT_S_comercial_layout_AW_3",1.0
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,runtime_seconds,V0_full_proposed,V3_uniform_mutation,30,232.0,1.0,wilcox,two-sided,lower,-0.002150537634408602,18,0,12,0.6,0.0,0.4,3.0420078233336336,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=AT_S_comercial_layout_AW_3",1.0
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,runtime_seconds,V0_full_proposed,V4_no_symmetry_breaking,30,216.0,0.7456546742469072,wilcox,two-sided,lower,-0.07096774193548387,17,0,13,0.5666666666666667,0.0,0.43333333333333335,2.4503954333333353,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=AT_S_comercial_layout_AW_3",1.0
per_instance_supporting,phase12b,AT_S_comercial_layout_AW_3,runtime_seconds,V0_full_proposed,V5_random_feasible_start_spacing,30,65.0,0.000283263623714447,wilcox,two-sided,lower,-0.7204301075268817,8,0,22,0.26666666666666666,0.0,0.7333333333333333,26.487751813333333,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=AT_S_comercial_layout_AW_3",0.001416318118572235
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,hypervolume,V0_full_proposed,V1_fixed_sorting,30,73.0,0.04782524288640177,wilcox,two-sided,higher,0.47101449275362317,15,7,8,0.5,0.23333333333333334,0.26666666666666666,0.09524080687830684,"5 V0-vs-variant comparisons within metric=hypervolume, instance=demo_layout_door_left_AW_2",0.23912621443200885
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,hypervolume,V0_full_proposed,V2_fixed_weights,30,36.5,0.18091234052317595,wilcox,two-sided,higher,0.39166666666666666,12,15,3,0.4,0.5,0.1,0.024929199735449735,"5 V0-vs-variant comparisons within metric=hypervolume, instance=demo_layout_door_left_AW_2",0.7236493620927038
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,hypervolume,V0_full_proposed,V3_uniform_mutation,30,31.0,0.8585167436117298,wilcox,two-sided,higher,0.06060606060606061,6,19,5,0.2,0.6333333333333333,0.16666666666666666,0.022695585317460354,"5 V0-vs-variant comparisons within metric=hypervolume, instance=demo_layout_door_left_AW_2",0.8585167436117298
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,hypervolume,V0_full_proposed,V4_no_symmetry_breaking,30,12.0,0.21312246884125097,wilcox,two-sided,higher,0.4666666666666667,6,21,3,0.2,0.7,0.1,0.044218766534391545,"5 V0-vs-variant comparisons within metric=hypervolume, instance=demo_layout_door_left_AW_2",0.7236493620927038
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,hypervolume,V0_full_proposed,V5_random_feasible_start_spacing,30,122.0,0.2754842675660447,wilcox,two-sided,higher,0.24923076923076923,15,5,10,0.5,0.16666666666666666,0.3333333333333333,0.05398396164021164,"5 V0-vs-variant comparisons within metric=hypervolume, instance=demo_layout_door_left_AW_2",0.7236493620927038
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,igd_plus,V0_full_proposed,V1_fixed_sorting,30,59.0,0.14523977920349157,wilcox,two-sided,lower,0.37894736842105264,11,11,8,0.36666666666666664,0.36666666666666664,0.26666666666666666,-0.05047785781982952,"5 V0-vs-variant comparisons within metric=igd_plus, instance=demo_layout_door_left_AW_2",0.7261988960174579
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,igd_plus,V0_full_proposed,V2_fixed_weights,30,26.0,0.530838809631688,wilcox,two-sided,lower,0.21212121212121213,8,19,3,0.26666666666666666,0.6333333333333333,0.1,-0.011389332738736085,"5 V0-vs-variant comparisons within metric=igd_plus, instance=demo_layout_door_left_AW_2",1.0
