comparison_group,instance,method_or_variant,seed,hypervolume,igd_plus,osd,nondominated_solution_count,archive_size_rank_0_3,unique_layout_signature_count_rank_0_3,runtime_seconds,reference_front_size,normalization_scope,archive_scope,hv_reference_point
phase11,demo_layout_door_left_AW_2,bs_only_direct,106,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,114.6058936,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,107,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,111.3773476,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,108,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,111.6926182,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,109,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,108.073583,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,110,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,106.7166145,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,111,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,106.1434927,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,112,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,104.3019155,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,113,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,104.1163886,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,114,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,103.8489574,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,115,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,103.4636471,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,116,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,105.4490425,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,117,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,99.7929076,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,118,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,86.2500135,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,119,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,86.7908318,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,120,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,84.342387,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,121,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,86.1331372,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,122,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,84.8700206,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,123,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,85.6133848,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,124,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,90.2865475,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,125,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,86.6516126,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,126,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,87.1845982,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,127,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,88.7686668,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,128,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,85.4315588,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,129,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,87.0894661,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,bs_only_direct,130,0.4074506104328525,0.6465915982003005,0.4251075567617231,2,5,5,87.1955576,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,101,1.2402500000000003,0.0375,0.0,1,8,8,692.4240807,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,102,1.3235682574916763,0.0,0.1003726154114542,2,23,23,708.0499713,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,103,1.3235682574916763,0.0,0.1003726154114542,2,16,16,716.7093335,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,104,1.3235682574916763,0.0,0.1003726154114542,2,16,16,700.5792019,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,105,1.3235682574916763,0.0,0.1003726154114542,2,11,11,692.6565441,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,106,1.2402500000000003,0.0375,0.0,1,18,18,694.7846147,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,107,1.3235682574916763,0.0,0.1003726154114542,2,14,14,660.7572777,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,108,1.3235682574916763,0.0,0.1003726154114542,2,22,22,697.5629667,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,109,1.3235682574916763,0.0,0.1003726154114542,2,13,13,697.9402724,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,110,1.3235682574916763,0.0,0.1003726154114542,2,17,17,734.1633381,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,111,1.3235682574916763,0.0,0.1003726154114542,2,14,14,757.882847,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,112,1.3235682574916763,0.0,0.1003726154114542,2,13,13,840.3625766,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,113,1.3235682574916763,0.0,0.1003726154114542,2,19,19,794.4265101,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,114,1.3235682574916763,0.0,0.1003726154114542,2,11,11,815.3238736,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,115,1.3235682574916763,0.0,0.1003726154114542,2,21,21,782.6515418,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,116,1.3235682574916763,0.0,0.1003726154114542,2,21,21,852.047016,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,117,1.2402500000000003,0.0375,0.0,1,20,20,848.4532689,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,118,1.2402500000000003,0.0375,0.0,1,12,12,869.9854485,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,119,1.3235682574916763,0.0,0.1003726154114542,2,12,12,822.1676682,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,120,1.3235682574916763,0.0,0.1003726154114542,2,14,14,862.3002455,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,121,1.3235682574916763,0.0,0.1003726154114542,2,23,23,964.1876044,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,122,1.3235682574916763,0.0,0.1003726154114542,2,14,14,883.6834973,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,123,1.2402500000000003,0.0375,0.0,1,8,8,935.0363677,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,124,1.3235682574916763,0.0,0.1003726154114542,2,13,13,880.0549988,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,125,1.3235682574916763,0.0,0.1003726154114542,2,12,12,920.8963041,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,126,1.3235682574916763,0.0,0.1003726154114542,2,11,11,870.387871,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,127,1.2402500000000003,0.0375,0.0,1,22,22,936.7949243,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,128,1.3235682574916763,0.0,0.1003726154114542,2,10,10,880.9543539,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,129,1.3235682574916763,0.0,0.1003726154114542,2,17,17,899.5696413,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,demo_layout_door_left_AW_2,random_restart_bs,130,1.3235682574916763,0.0,0.1003726154114542,2,17,17,885.9619032,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,101,1.3310000000000004,0.0,0.0,1,21,21,1342.195444,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,102,1.3310000000000004,0.0,0.0,1,21,21,1310.52242,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,103,1.3310000000000004,0.0,0.0,1,21,21,1607.05755,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,104,1.3310000000000004,0.0,0.0,1,19,19,1400.049896,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,105,0.4928026490922015,0.6432669578050724,0.5439070267654649,3,23,23,1465.774773,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,106,1.3310000000000004,0.0,0.0,1,17,17,1057.595592,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,107,1.3310000000000004,0.0,0.0,1,21,21,1548.501445,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,108,1.3310000000000004,0.0,0.0,1,22,22,1504.824493,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,109,1.3310000000000004,0.0,0.0,1,22,22,1341.295793,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,110,1.3310000000000004,0.0,0.0,1,20,20,1354.231991,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,111,0.4314158816308072,0.6432669578050724,0.4640713782256444,3,25,25,1545.313667,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,112,0.46631687019448237,0.5771794344753539,0.6507070117470686,2,22,22,1257.840591,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,113,0.5012943464495707,0.5771794344753539,0.46569296154273526,3,25,25,1230.711564,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,114,1.3310000000000004,0.0,0.0,1,21,21,1533.486117,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,115,1.3310000000000004,0.0,0.0,1,22,22,1498.893381,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,116,1.3310000000000004,0.0,0.0,1,17,17,1692.181849,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,117,0.5012943464495707,0.5771794344753539,0.46569296154273526,3,26,26,1539.554183,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,118,1.3310000000000004,0.0,0.0,1,24,24,1693.995027,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,119,1.3310000000000004,0.0,0.0,1,22,22,1235.186442,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,120,1.3310000000000004,0.0,0.0,1,22,22,1347.043571,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,121,0.46631687019448237,0.5771794344753539,0.6507070117470686,2,24,24,1308.319056,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,122,1.3310000000000004,0.0,0.0,1,20,20,1174.133165,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,123,1.3310000000000004,0.0,0.0,1,20,20,1260.266516,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,124,1.3310000000000004,0.0,0.0,1,20,20,1236.298247,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,125,1.3310000000000004,0.0,0.0,1,19,19,1224.588339,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,126,1.3310000000000004,0.0,0.0,1,20,20,1206.23069,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,127,0.5935317309556118,0.5771794344753539,0.5013721323976855,4,28,28,1272.222466,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,128,0.46631687019448237,0.5771794344753539,0.6507070117470686,2,24,24,1259.939299,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,129,1.3310000000000004,0.0,0.0,1,21,21,1384.952771,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,proposed_nsga2_bs,130,0.5236532661368484,0.6432669578050724,0.5151571371106537,4,26,26,1026.5916,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,101,0.08211876978742659,1.0842767890399245,0.0,1,10,10,58.2621425,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,102,0.08211876978742659,1.0842767890399245,0.0,1,10,10,59.083612,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,103,0.08211876978742659,1.0842767890399245,0.0,1,10,10,58.5003133,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,104,0.08211876978742659,1.0842767890399245,0.0,1,10,10,57.641955,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,105,0.08211876978742659,1.0842767890399245,0.0,1,10,10,57.1017494,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,106,0.08211876978742659,1.0842767890399245,0.0,1,10,10,54.5277319,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,107,0.08211876978742659,1.0842767890399245,0.0,1,10,10,56.7680751,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,108,0.08211876978742659,1.0842767890399245,0.0,1,10,10,61.3015327,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,109,0.08211876978742659,1.0842767890399245,0.0,1,10,10,59.3352588,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,110,0.08211876978742659,1.0842767890399245,0.0,1,10,10,60.6481324,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,111,0.08211876978742659,1.0842767890399245,0.0,1,10,10,59.9727841,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,112,0.08211876978742659,1.0842767890399245,0.0,1,10,10,56.8353306,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,113,0.08211876978742659,1.0842767890399245,0.0,1,10,10,57.704521,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,114,0.08211876978742659,1.0842767890399245,0.0,1,10,10,57.2936302,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,115,0.08211876978742659,1.0842767890399245,0.0,1,10,10,56.8073571,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,116,0.08211876978742659,1.0842767890399245,0.0,1,10,10,57.2465589,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,117,0.08211876978742659,1.0842767890399245,0.0,1,10,10,54.4717403,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,118,0.08211876978742659,1.0842767890399245,0.0,1,10,10,60.6714289,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,119,0.08211876978742659,1.0842767890399245,0.0,1,10,10,60.1729873,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,120,0.08211876978742659,1.0842767890399245,0.0,1,10,10,58.9022774,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,121,0.08211876978742659,1.0842767890399245,0.0,1,10,10,60.5417844,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,122,0.08211876978742659,1.0842767890399245,0.0,1,10,10,62.1328398,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,123,0.08211876978742659,1.0842767890399245,0.0,1,10,10,60.6054363,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,124,0.08211876978742659,1.0842767890399245,0.0,1,10,10,57.4976303,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,125,0.08211876978742659,1.0842767890399245,0.0,1,10,10,55.1242312,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,126,0.08211876978742659,1.0842767890399245,0.0,1,10,10,55.1167664,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,127,0.08211876978742659,1.0842767890399245,0.0,1,10,10,54.8237964,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,128,0.08211876978742659,1.0842767890399245,0.0,1,10,10,62.1583846,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,129,0.08211876978742659,1.0842767890399245,0.0,1,10,10,62.452126,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,bs_only_direct,130,0.08211876978742659,1.0842767890399245,0.0,1,10,10,61.6321425,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,101,1.3310000000000004,0.0,0.0,1,22,22,1332.234498,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,102,1.3310000000000004,0.0,0.0,1,22,22,1300.363206,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,103,1.3310000000000004,0.0,0.0,1,27,27,1299.715369,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,104,1.3310000000000004,0.0,0.0,1,23,23,1355.813259,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,105,1.3310000000000004,0.0,0.0,1,22,22,1308.969539,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,106,1.3310000000000004,0.0,0.0,1,24,24,1289.170423,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,107,1.3310000000000004,0.0,0.0,1,23,23,1265.970961,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,108,1.3310000000000004,0.0,0.0,1,24,24,1265.849021,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,109,1.3310000000000004,0.0,0.0,1,23,23,1316.738229,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,110,1.3310000000000004,0.0,0.0,1,24,24,1293.511352,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,111,1.3310000000000004,0.0,0.0,1,27,27,1332.974295,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,112,1.3310000000000004,0.0,0.0,1,25,25,1355.899072,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,113,1.3310000000000004,0.0,0.0,1,27,27,1343.035889,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
