comparison_group,method_or_variant,instance,metric,n,mean,std,median,iqr,min,max,sampling_unit,independence_note
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,igd_plus,30,0.08572496908214586,0.04034561964249369,0.08384472357401596,0.06580289955182583,0.038227978495290395,0.18551882222879937,seed within one instance,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,osd,30,0.3990504665920641,0.23240903676562039,0.3574318935965219,0.060242847887662765,0.0,0.9100318088866469,seed within one instance,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,nondominated_solution_count,30,2.466666666666667,0.68144538746106,2.5,1.0,1.0,4.0,seed within one instance,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,archive_size_rank_0_3,30,15.5,2.029948190268021,15.5,3.75,12.0,19.0,seed within one instance,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,30,15.5,2.029948190268021,15.5,3.75,12.0,19.0,seed within one instance,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,runtime_seconds,30,123.14819438666663,17.61370002210755,121.80122975,20.274146075000004,82.5960778,160.3551085,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,30,0.4461739940047166,0.0,0.4461739940047166,0.0,0.4461739940047166,0.4461739940047166,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,30,0.5960210229941211,1.1292025708167404e-16,0.596021022994121,0.0,0.596021022994121,0.596021022994121,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,30,0.47391803614742284,1.6938038562251105e-16,0.473918036147423,0.0,0.473918036147423,0.473918036147423,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,nondominated_solution_count,30,2.0,0.0,2.0,0.0,2.0,2.0,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,archive_size_rank_0_3,30,21.533333333333335,0.8603661343041528,22.0,0.0,20.0,22.0,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,30,21.533333333333335,0.8603661343041528,22.0,0.0,20.0,22.0,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,30,1596.7662167,147.36947568285626,1642.484265,161.9764584999998,1222.547956,1816.742231,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,30,1.1975305729657442,0.08460290136188804,1.247690544529053,0.14107492002180466,1.0595906511666469,1.247690544529053,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,30,0.016337702060829844,0.027556175828125584,0.0,0.045949787046083934,0.0,0.06126638272811191,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Wide_AW_5,osd,30,0.2739399132861794,0.043745607470831,0.29987612104542066,0.07294558432286624,0.2026153419482657,0.29987612104542066,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Wide_AW_5,nondominated_solution_count,30,2.7333333333333334,0.44977644510880366,3.0,0.75,2.0,3.0,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Wide_AW_5,archive_size_rank_0_3,30,20.466666666666665,2.3596220231117573,20.5,3.0,14.0,25.0,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,30,20.466666666666665,2.3596220231117573,20.5,3.0,14.0,25.0,seed within one instance,
phase12b,V1_fixed_sorting,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,30,1530.9682659666666,101.44836639278465,1507.1192135000001,90.31474175000017,1414.34089,1860.519189,seed within one instance,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,hypervolume,30,0.9758389550264551,0.2341593952712975,0.789683531746032,0.47118030753968276,0.7855952380952382,1.2577976190476194,seed within one instance,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,igd_plus,30,0.18942523075219259,0.13886465793723132,0.30090202489904666,0.2786919853671352,0.02221003953191147,0.30090202489904666,seed within one instance,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,osd,30,0.17895921770817733,0.1508970309128228,0.2686009643146396,0.31865963683793397,0.0,0.3353458610123654,seed within one instance,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,nondominated_solution_count,30,2.533333333333333,1.3321834121764768,3.0,3.0,1.0,4.0,seed within one instance,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,archive_size_rank_0_3,30,14.833333333333334,2.118609389936341,15.5,2.75,11.0,18.0,seed within one instance,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,30,14.833333333333334,2.118609389936341,15.5,2.75,11.0,18.0,seed within one instance,
phase12b,V1_fixed_sorting,demo_layout_door_left_AW_2,runtime_seconds,30,1047.9888130733334,116.60323256836216,1053.0599925,170.19162862500002,820.8099538,1229.163698,seed within one instance,
phase12b,V2_fixed_weights,AT_S_comercial_layout_AW_3,hypervolume,30,0.9984199382716052,0.11132214000657885,1.0004739057239058,0.10233400673400661,0.6442200336700339,1.203738215488216,seed within one instance,
phase12b,V2_fixed_weights,AT_S_comercial_layout_AW_3,igd_plus,30,0.10775827496333709,0.059726048784010215,0.09929991186690146,0.05424477459547658,0.02451067779078803,0.34839677754251164,seed within one instance,
phase12b,V2_fixed_weights,AT_S_comercial_layout_AW_3,osd,30,0.4070836772795933,0.12708342117828453,0.429043427909097,0.22441804652560177,0.24805402118827533,0.6125871118657272,seed within one instance,
