comparison_group,instance,method_or_variant,seed,hypervolume,igd_plus,osd,nondominated_solution_count,archive_size_rank_0_3,unique_layout_signature_count_rank_0_3,runtime_seconds,reference_front_size,normalization_scope,archive_scope,hv_reference_point
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,103,1.2402500000000003,0.0375,0.0,1,18,18,1112.9963151999982,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,104,1.3235682574916763,0.0,0.1003726154114542,2,16,16,1161.4421823000011,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,105,1.2402500000000003,0.0375,0.0,1,11,11,1062.9885203000013,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,106,1.2402500000000003,0.0375,0.0,1,10,10,985.7643974999955,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,107,1.2402500000000003,0.0375,0.0,1,14,14,1070.715826300002,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,108,0.6904184239733632,0.381794179811947,0.4073111328807902,4,27,27,1098.8822479999944,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,109,1.2402500000000003,0.0375,0.0,1,14,14,1049.3323372000013,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,110,0.7789006659267481,0.2808489357171321,0.2458622226796542,2,25,25,1115.3430057000078,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,111,0.6505160932297449,0.381794179811947,0.4176956395468055,3,22,22,1246.587294900004,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,112,0.6557630410654831,0.381794179811947,0.33859628248016094,4,20,20,1090.201433899987,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,113,0.6692777469478359,0.381794179811947,0.4189326163110681,4,21,21,1034.6921167999972,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,114,1.2402500000000003,0.0375,0.0,1,15,15,1175.2807563999959,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,115,0.6720524417314098,0.381794179811947,0.35774178083408203,5,25,25,1066.2020721000008,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,116,1.3235682574916763,0.0,0.1003726154114542,2,11,11,1039.9427795999945,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,117,0.6505160932297449,0.381794179811947,0.4176956395468055,3,18,18,1216.0864833000087,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,118,0.7285205327413987,0.3069972736780261,0.0,1,17,17,1095.1002530999976,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,119,0.6557630410654831,0.381794179811947,0.33859628248016094,4,26,26,1179.14285009999,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,120,1.3235682574916763,0.0,0.1003726154114542,2,16,16,1163.4605314000073,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,121,0.6846498335183132,0.381794179811947,0.40083721606772676,3,23,23,1159.4404053000035,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,122,1.2220011098779138,0.0333528931448821,0.0,1,19,19,1112.1316520999972,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,123,1.2402500000000003,0.0375,0.0,1,16,16,1075.1183930999978,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,124,1.2220011098779138,0.0333528931448821,0.0,1,18,18,939.3113594000024,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,125,0.6505160932297449,0.381794179811947,0.4176956395468055,3,25,25,1124.4444809999986,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,126,0.6864445061043287,0.381794179811947,0.31221406638195554,4,26,26,1125.2939509000134,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,127,0.6505160932297449,0.381794179811947,0.4176956395468055,3,14,14,1187.4552708999981,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,128,1.2220011098779138,0.0333528931448821,0.0,1,22,22,1084.0687390000094,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,129,1.2402500000000003,0.0375,0.0,1,18,18,1061.969314300004,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V6_depth15_beam_default,130,1.3235682574916763,0.0,0.1003726154114542,2,19,19,1119.641985299997,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,101,1.2402500000000003,0.0375,0.0,1,16,16,1347.9304077999986,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,102,1.2402500000000003,0.0375,0.0,1,19,19,1435.9915380999882,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,103,1.2402500000000003,0.0375,0.0,1,16,16,1419.4026139000052,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,104,1.2402500000000003,0.0375,0.0,1,18,18,1448.4148818999965,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,105,1.3235682574916763,0.0,0.1003726154114542,2,15,15,1464.2449456999893,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,106,1.2402500000000003,0.0375,0.0,1,8,8,1310.5093918000057,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,107,1.2402500000000003,0.0375,0.0,1,14,14,1387.1020540000027,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,108,0.6904184239733632,0.381794179811947,0.4073111328807902,4,27,27,1375.3217088999954,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,109,1.2402500000000003,0.0375,0.0,1,15,15,1395.0087256999977,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,110,0.7652860710321866,0.2808489357171321,0.0,1,14,14,1467.892619899998,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,111,0.7652860710321866,0.2808489357171321,0.0,1,14,14,1280.5382709999976,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,112,1.2402500000000003,0.0375,0.0,1,17,17,1287.719368799997,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,113,0.6692777469478359,0.381794179811947,0.4189326163110681,4,24,24,687.3322897999897,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,114,0.6505160932297449,0.381794179811947,0.4176956395468055,3,23,23,1323.795172299986,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,115,0.6557630410654831,0.381794179811947,0.33859628248016094,4,26,26,1294.8671755999967,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,116,1.2402500000000003,0.0375,0.0,1,15,15,1130.0404751000024,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,117,1.2402500000000003,0.0375,0.0,1,17,17,1297.214690199995,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,118,0.7652860710321866,0.2808489357171321,0.0,1,18,18,1263.0722234999994,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,119,1.3235682574916763,0.0,0.1003726154114542,2,19,19,1290.5011748999968,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,120,0.6505160932297449,0.381794179811947,0.4176956395468055,3,21,21,1277.008406000008,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,121,0.6505160932297449,0.381794179811947,0.4176956395468055,3,21,21,1333.7950696999906,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,122,0.6750554938956717,0.381794179811947,0.37254300909442145,3,25,25,1300.4464020000014,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,123,1.2402500000000003,0.0375,0.0,1,18,18,1295.887338200002,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,124,0.6505160932297449,0.381794179811947,0.4176956395468055,3,22,22,1263.151839099999,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,125,0.6505160932297449,0.381794179811947,0.4176956395468055,3,27,27,1298.8623687999934,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,126,0.6557630410654831,0.381794179811947,0.33859628248016094,4,27,27,1303.5718990000023,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,127,0.6505160932297449,0.381794179811947,0.4176956395468055,3,22,22,1341.0363020000077,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,128,0.6505160932297449,0.381794179811947,0.4176956395468055,3,27,27,1256.908944900002,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,129,1.2402500000000003,0.0375,0.0,1,15,15,1236.8024083000055,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,demo_layout_door_left_AW_2,V7_beam_plus1_depth_default,130,0.6505160932297449,0.381794179811947,0.4176956395468055,3,23,23,1257.8902869000012,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,101,1.3310000000000004,0.0,0.0,1,21,21,1342.195444,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,102,1.3310000000000004,0.0,0.0,1,21,21,1310.52242,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,103,1.3310000000000004,0.0,0.0,1,21,21,1607.05755,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,104,1.3310000000000004,0.0,0.0,1,19,19,1400.049896,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,105,0.4928026490922015,0.6432669578050724,0.5439070267654649,3,23,23,1465.774773,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,106,1.3310000000000004,0.0,0.0,1,17,17,1057.595592,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,107,1.3310000000000004,0.0,0.0,1,21,21,1548.501445,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,108,1.3310000000000004,0.0,0.0,1,22,22,1504.824493,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,109,1.3310000000000004,0.0,0.0,1,22,22,1341.295793,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,110,1.3310000000000004,0.0,0.0,1,20,20,1354.231991,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,111,0.4314158816308072,0.6432669578050724,0.4640713782256444,3,25,25,1545.313667,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,112,0.46631687019448237,0.5771794344753539,0.6507070117470686,2,22,22,1257.840591,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,113,0.5012943464495707,0.5771794344753539,0.46569296154273526,3,25,25,1230.711564,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,114,1.3310000000000004,0.0,0.0,1,21,21,1533.486117,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,115,1.3310000000000004,0.0,0.0,1,22,22,1498.893381,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,116,1.3310000000000004,0.0,0.0,1,17,17,1692.181849,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,117,0.5012943464495707,0.5771794344753539,0.46569296154273526,3,26,26,1539.554183,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,118,1.3310000000000004,0.0,0.0,1,24,24,1693.995027,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,119,1.3310000000000004,0.0,0.0,1,22,22,1235.186442,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,120,1.3310000000000004,0.0,0.0,1,22,22,1347.043571,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,121,0.46631687019448237,0.5771794344753539,0.6507070117470686,2,24,24,1308.319056,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,122,1.3310000000000004,0.0,0.0,1,20,20,1174.133165,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,123,1.3310000000000004,0.0,0.0,1,20,20,1260.266516,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,124,1.3310000000000004,0.0,0.0,1,20,20,1236.298247,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,125,1.3310000000000004,0.0,0.0,1,19,19,1224.588339,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,126,1.3310000000000004,0.0,0.0,1,20,20,1206.23069,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,127,0.5935317309556118,0.5771794344753539,0.5013721323976855,4,28,28,1272.222466,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,128,0.46631687019448237,0.5771794344753539,0.6507070117470686,2,24,24,1259.939299,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,129,1.3310000000000004,0.0,0.0,1,21,21,1384.952771,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,130,0.5236532661368484,0.6432669578050724,0.5151571371106537,4,26,26,1026.5916,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,101,1.3310000000000004,0.0,0.0,1,21,21,1328.5578367999988,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,102,1.3310000000000004,0.0,0.0,1,21,21,1272.2771171000059,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,103,1.3310000000000004,0.0,0.0,1,21,21,1556.3075797999918,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,104,1.3310000000000004,0.0,0.0,1,19,19,1357.4495690999902,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,105,0.4928026490922015,0.6432669578050724,0.5439070267654649,3,23,23,1434.5796826000005,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,106,1.3310000000000004,0.0,0.0,1,17,17,1026.0255690999911,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,107,1.3310000000000004,0.0,0.0,1,21,21,1492.2981042000029,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,108,1.3310000000000004,0.0,0.0,1,22,22,1451.4275249000057,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,109,1.3310000000000004,0.0,0.0,1,22,22,1304.0215693999926,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,110,1.3310000000000004,0.0,0.0,1,20,20,1299.1146716999938,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,111,0.4314158816308072,0.6432669578050724,0.4640713782256444,3,25,25,1543.528894300005,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,112,0.46631687019448237,0.5771794344753539,0.6507070117470686,2,22,22,1256.3697010000033,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,113,0.5012943464495707,0.5771794344753539,0.46569296154273526,3,25,25,1237.1275961999927,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,114,1.3310000000000004,0.0,0.0,1,21,21,1533.8617501000117,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,115,1.3310000000000004,0.0,0.0,1,22,22,1493.6651932000095,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,116,1.3310000000000004,0.0,0.0,1,17,17,1683.0818631000002,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,117,0.5012943464495707,0.5771794344753539,0.46569296154273526,3,26,26,1528.1013944000006,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,118,1.3310000000000004,0.0,0.0,1,24,24,1707.213176499994,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,119,1.3310000000000004,0.0,0.0,1,22,22,1242.3276673000073,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,120,1.3310000000000004,0.0,0.0,1,22,22,1346.2598623000085,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,121,0.46631687019448237,0.5771794344753539,0.6507070117470686,2,24,24,1487.5693824000045,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,122,1.3310000000000004,0.0,0.0,1,20,20,1336.2701873999904,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,123,1.3310000000000004,0.0,0.0,1,20,20,1448.1865574000112,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,124,1.3310000000000004,0.0,0.0,1,20,20,1413.5647345000034,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,125,1.3310000000000004,0.0,0.0,1,19,19,1414.2344585999963,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,126,1.3310000000000004,0.0,0.0,1,20,20,1378.0710296999896,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,127,0.5935317309556118,0.5771794344753539,0.5013721323976855,4,28,28,1445.5251066000055,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,128,0.46631687019448237,0.5771794344753539,0.6507070117470686,2,24,24,1432.6049170000042,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,129,1.3310000000000004,0.0,0.0,1,21,21,1533.5720208999992,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V6_depth15_beam_default,130,0.5236532661368484,0.6432669578050724,0.5151571371106537,4,26,26,1198.3734209999966,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,101,1.3310000000000004,0.0,0.0,1,20,20,1246.5888432000065,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,102,1.3310000000000004,0.0,0.0,1,22,22,1396.2127423999918,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,103,1.3310000000000004,0.0,0.0,1,22,22,1456.1894369999936,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,104,1.3310000000000004,0.0,0.0,1,21,21,1368.1711629000056,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
