phase,method_or_variant,method_label,instance,instance_label,seed,index,hypervolume,carried_forward
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,118,14,1.2550496474735608,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,0,1.046983157070114,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,1,1.0746682334508424,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,2,1.0746682334508424,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,3,1.0746682334508424,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,4,1.0746682334508424,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,5,1.0746682334508424,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,6,1.0746682334508424,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,7,1.0746682334508424,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,8,1.0746682334508424,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,9,1.175019291030161,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,10,1.175019291030161,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,11,1.175019291030161,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,12,1.175019291030161,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,13,1.175019291030161,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,119,14,1.175019291030161,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,0,0.4727426556991775,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,1,0.942543184488837,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,2,0.942543184488837,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,3,0.942543184488837,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,4,0.942543184488837,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,5,1.079139345867607,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,6,1.079139345867607,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,7,1.079139345867607,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,8,1.1471214257736,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,9,1.1471214257736,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,10,1.1471214257736,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,11,1.1471214257736,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,12,1.1508704465334902,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,13,1.1508704465334902,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,120,14,1.1508704465334902,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,1,0.7419600470035254,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,2,0.8896377790834316,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,3,0.8896377790834316,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,4,0.8896377790834316,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,5,0.8896377790834316,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,6,1.196699667058363,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,7,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,8,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,9,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,10,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,11,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,12,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,13,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,121,14,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,0,0.9920050920485705,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,1,0.9920050920485705,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,2,1.0806976106541326,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,3,1.0806976106541326,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,4,1.0806976106541326,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,5,1.0806976106541326,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,6,1.136976498237368,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,7,1.136976498237368,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,8,1.1508704465334902,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,9,1.1508704465334902,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,10,1.1508704465334902,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,11,1.1508704465334902,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,12,1.1508704465334902,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,13,1.1508704465334902,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,122,14,1.1508704465334902,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,0,0.4727426556991775,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,1,1.048283979631806,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,2,1.048283979631806,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,3,1.054370936153545,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,4,1.054370936153545,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,5,1.096184978456718,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,6,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,7,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,8,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,9,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,10,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,11,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,12,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,13,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,123,14,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,0,0.9821280846063459,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,1,0.9821280846063459,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,2,0.9821280846063459,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,3,1.2070719741480613,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,4,1.2396533490011756,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,5,1.2514159811985903,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,6,1.2550496474735608,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,7,1.2550496474735608,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,8,1.2550496474735608,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,9,1.2550496474735608,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,10,1.2550496474735608,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,11,1.2550496474735608,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,12,1.2550496474735608,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,13,1.2550496474735608,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,124,14,1.2550496474735608,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,2,0.7737065217391307,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,3,1.0228604582843717,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,4,1.0338191343517433,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,5,1.0338191343517433,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,6,1.0658771053662361,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,7,1.096184978456718,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,8,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,9,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,10,1.1569574030552294,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,11,1.1569574030552294,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,12,1.1569574030552294,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,13,1.1569574030552294,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,125,14,1.1569574030552294,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,0,1.1574908930669803,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,1,1.1574908930669803,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,2,1.1574908930669803,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,3,1.1574908930669803,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,4,1.1574908930669803,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,5,1.1574908930669803,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,6,1.1574908930669803,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,7,1.196699667058363,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,8,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,9,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,10,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,11,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,12,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,13,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,126,14,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,0,0.8896377790834316,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,1,0.8896377790834316,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,2,0.8896377790834316,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,3,1.0338191343517433,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,4,1.196699667058363,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,5,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,6,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,7,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,8,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,9,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,10,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,11,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,12,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,13,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,127,14,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,0,0.7419600470035254,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,1,0.7419600470035254,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,2,0.7419600470035254,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,3,0.8545178221699962,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,4,0.8545178221699962,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,5,0.8682134743439092,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,6,1.0158912064238155,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,7,1.0158912064238155,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,8,1.096184978456718,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,9,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,10,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,11,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,12,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,13,1.096184978456718,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,128,14,1.1569574030552294,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,0,0.9821280846063459,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,1,1.1531650998824916,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,2,1.1531650998824916,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,3,1.1531650998824916,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,4,1.1574908930669803,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,5,1.1574908930669803,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,6,1.1574908930669803,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,7,1.1574908930669803,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,8,1.1574908930669803,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,9,1.196699667058363,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,10,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,11,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,12,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,13,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,129,14,1.196699667058363,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,0,0.7737065217391307,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,1,1.0539983352918139,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,2,1.0539983352918139,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,3,1.0539983352918139,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,4,1.0539983352918139,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,5,1.0539983352918139,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,6,1.0666873286329812,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,7,1.0666873286329812,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,8,1.0666873286329812,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,9,1.0666873286329812,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,10,1.0727742851547202,False
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,11,1.0727742851547202,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,12,1.0727742851547202,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,13,1.0727742851547202,True
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,130,14,1.0727742851547202,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,101,2,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,101,3,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,101,4,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,101,5,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,101,6,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,101,7,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,101,8,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,102,3,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,102,4,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,102,5,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,102,6,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,102,7,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,102,8,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,103,1,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,103,2,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,103,3,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,103,4,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,103,5,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,103,6,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,103,7,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,103,8,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,104,6,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,104,7,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,104,8,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,105,5,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,105,6,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,105,7,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,105,8,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,106,5,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,106,6,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,106,7,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,106,8,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,107,0,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,107,1,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,107,2,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,107,3,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,107,4,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,107,5,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,107,6,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,107,7,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,107,8,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,108,1,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,108,2,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,108,3,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,108,4,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,108,5,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,108,6,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,108,7,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,108,8,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,109,7,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,109,8,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,110,2,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,110,3,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,110,4,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,110,5,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,110,6,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,110,7,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,110,8,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,111,2,1.3310000000000004,False
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,111,3,1.3310000000000004,True
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,111,4,1.3310000000000004,True
