phase,method_or_variant,method_label,instance,instance_label,index,n,hv_mean,hv_std,hv_median,hv_q25,hv_q75,hv_min,hv_max,n_carried_forward
phase11,proposed_nsga2_bs,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,17,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,0,23,0.862407964202388,0.19926855340926428,0.9100573834704271,0.7419600470035254,0.9870665883274582,0.4727426556991775,1.175019291030161,0
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,1,28,1.0084593125734433,0.13173447453164377,1.0104084410497458,0.9571018654524093,1.0746682334508424,0.7419600470035254,1.2485455346651002,7
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,2,30,1.0293929723201465,0.1276180349751745,1.05114115746181,0.9181788337250296,1.0900980219349787,0.7419600470035254,1.2485455346651002,15
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,3,30,1.084404462070767,0.10348251779658454,1.0746682334508424,1.0338191343517433,1.1574908930669803,0.8545178221699962,1.2485455346651002,16
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,4,30,1.0933053042172611,0.1057221721485804,1.0853978162945557,1.0540914855072465,1.1706371915393659,0.8545178221699962,1.2485455346651002,23
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,5,30,1.1144489881185538,0.10301844938801467,1.1265711907559737,1.0746682334508424,1.188035228162946,0.8682134743439092,1.2514159811985903,19
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,6,30,1.1461908930669802,0.0716035950605315,1.1574908930669803,1.08187901488445,1.196699667058363,1.0104084410497458,1.2550496474735608,21
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,7,30,1.14946916699308,0.07213819574221704,1.1662550920485706,1.0916197610654135,1.196699667058363,1.0104084410497458,1.2550496474735608,25
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,8,30,1.1568198263480873,0.06901036137994798,1.1662550920485706,1.096184978456718,1.196699667058363,1.0104084410497458,1.2550496474735608,25
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,9,30,1.1620348185141665,0.0669475020017931,1.175019291030161,1.096184978456718,1.196699667058363,1.0104084410497458,1.2550496474735608,25
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,10,30,1.1642634645515082,0.06549386507474839,1.175019291030161,1.096184978456718,1.196699667058363,1.0104084410497458,1.2550496474735608,27
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,11,30,1.1644076576576579,0.06556261363204774,1.175019291030161,1.096184978456718,1.196699667058363,1.0104084410497458,1.2550496474735608,29
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,12,30,1.1645326250163208,0.06553209443990518,1.175019291030161,1.096184978456718,1.196699667058363,1.0104084410497458,1.2550496474735608,29
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,13,30,1.169032318187753,0.06251615258189816,1.175019291030161,1.096184978456718,1.196699667058363,1.0727742851547202,1.2550496474735608,28
phase11,random_restart_bs,RRBS,AT_S_comercial_layout_AW_3,Atefeh,14,30,1.1769374885755324,0.059794770482504006,1.175019291030161,1.1508704465334902,1.235584067763416,1.0727742851547202,1.2550496474735608,25
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,0,4,1.3310000000000004,0.0,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,0
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,1,9,1.3310000000000004,0.0,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,4
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,2,16,1.3310000000000004,0.0,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,9
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,3,19,1.3310000000000002,2.2812914531392954e-16,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,16
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,4,20,1.3310000000000002,2.278129578503827e-16,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,19
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,5,24,1.3310000000000004,0.0,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,20
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,6,27,1.3310000000000006,2.2627440604109067e-16,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,24
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,7,28,1.3310000000000008,4.522383154335646e-16,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,27
phase11,random_restart_bs,RRBS,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,8,30,1.3310000000000008,4.516810283266961e-16,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,1.3310000000000004,28
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,0,30,0.880818080808081,0.15486314784590519,0.8965812289562293,0.7977723484848487,0.9845711279461282,0.47226936026936045,1.1258930976430979,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,1,30,0.9425555836139172,0.1182799109947363,0.9766846801346803,0.8737045454545458,1.006568602693603,0.5478042087542089,1.1312466329966333,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,2,30,0.9633688383838387,0.11434338565046044,0.9893471380471384,0.8871959595959599,1.0086001683501686,0.5478042087542089,1.1312466329966333,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,3,30,0.972282429854097,0.11340590031289467,0.9949183501683503,0.8952271885521889,1.0391100168350171,0.5717856902356904,1.1312466329966333,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,4,30,0.9940159427609433,0.1082793501699751,0.9949183501683503,0.9040675505050508,1.0600029461279463,0.7676503367003368,1.2273927609427613,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,5,30,1.0023448540965212,0.10654334106981407,0.9949183501683503,0.9040675505050508,1.0907617845117845,0.8489688552188555,1.2273927609427613,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,6,30,1.0023448540965212,0.10654334106981407,0.9949183501683503,0.9040675505050508,1.0907617845117845,0.8489688552188555,1.2273927609427613,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,7,30,1.0124606677890016,0.1097012584904564,1.0004739057239058,0.9243202441077444,1.0993274410774412,0.8489688552188555,1.2273927609427613,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,8,30,1.0173835072951745,0.10558185250267614,1.0004739057239058,0.960503198653199,1.0993274410774412,0.8489688552188555,1.2273927609427613,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,9,30,1.018943821548822,0.10714155114596938,1.0045370370370372,0.960503198653199,1.0993274410774412,0.8489688552188555,1.2273927609427613,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,10,30,1.0239939898989903,0.10231536273187876,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2273927609427613,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,11,30,1.0249195566778904,0.1029410317030765,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2273927609427613,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,12,30,1.0249195566778904,0.1029410317030765,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2273927609427613,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,13,30,1.0250694556677893,0.10324884646730012,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2318897306397307,0
phase12b,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,14,30,1.0250694556677893,0.10324884646730012,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2318897306397307,0
phase12b,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,0,30,0.6386174861743118,0.33879448853098043,0.4731155898130004,0.39965652869349333,1.0081081891254529,0.19737625801308675,1.0081081891254529,0
phase12b,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,1,30,0.7461459014930083,0.2863723906948819,1.0081081891254529,0.45290939295678756,1.0081081891254529,0.3504790974690273,1.0081081891254529,0
phase12b,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,2,30,0.7493357313775313,0.2823174364905702,1.0081081891254529,0.45290939295678756,1.0081081891254529,0.4103793698309365,1.0081081891254529,0
phase12b,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,3,30,0.774782046464831,0.2733948442322026,1.0081081891254529,0.478685637372538,1.0081081891254529,0.4103793698309365,1.0081081891254529,0
phase12b,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,4,30,0.7912755266632344,0.271998139238885,1.0081081891254529,0.478685637372538,1.0081081891254529,0.4103793698309365,1.0081081891254529,0
phase12b,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,5,30,0.8111998206397184,0.26493537541485274,1.0081081891254529,0.4953957800511509,1.0081081891254529,0.4103793698309365,1.0081081891254529,0
phase12b,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,6,30,0.8111998206397184,0.26493537541485274,1.0081081891254529,0.4953957800511509,1.0081081891254529,0.4103793698309365,1.0081081891254529,0
phase12b,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,7,30,0.8111998206397184,0.26493537541485274,1.0081081891254529,0.4953957800511509,1.0081081891254529,0.4103793698309365,1.0081081891254529,0
