run_id,method,instance,seed,sorting_rule,depth,input_node_count,generated_child_count,unique_child_count,retained_node_count,terminal_node_count,safety_max_depth_reached
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_LS_RP,2,3,3,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_LS_RP,3,3,25,25,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_LS_RP,4,3,2,2,2,1,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_LS_RP,5,2,0,0,0,2,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_RP,1,1,19,19,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_RP,2,3,3,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_RP,3,3,25,25,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_RP,4,3,2,2,2,1,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_RP,5,2,0,0,0,2,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_SS,1,1,19,19,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_SS,2,3,3,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_SS,3,3,25,25,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_SS,4,3,2,2,2,1,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_SS,5,2,0,0,0,2,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_SS_RP,1,1,19,19,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_SS_RP,2,3,3,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_SS_RP,3,3,25,25,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_SS_RP,4,3,2,2,2,1,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,PF_SS_RP,5,2,0,0,0,2,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,RP,1,1,19,19,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,RP,2,3,3,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,RP,3,3,25,25,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,RP,4,3,5,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,RP,5,3,0,0,0,3,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,RP_LS,1,1,19,19,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,RP_LS,2,3,3,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,RP_LS,3,3,25,25,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,RP_LS,4,3,5,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,RP_LS,5,3,0,0,0,3,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS,1,1,19,19,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS,2,3,3,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS,3,3,25,25,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS,4,3,2,2,2,1,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS,5,2,0,0,0,2,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS_LS_PF,1,1,19,19,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS_LS_PF,2,3,3,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS_LS_PF,3,3,25,25,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS_LS_PF,4,3,2,2,2,1,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS_LS_PF,5,2,0,0,0,2,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS_PF_LS,1,1,19,19,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS_PF_LS,2,3,3,3,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS_PF_LS,3,3,25,25,3,0,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS_PF_LS,4,3,2,2,2,1,False
bs_only_AT_S_comercial_layout_AW_3_seed_101,bs_only,AT_S_comercial_layout_AW_3,101,SS_PF_LS,5,2,0,0,0,2,False
