run_id,method,instance,seed,sorting_rule,depth,input_node_count,generated_child_count,unique_child_count,retained_node_count,terminal_node_count,safety_max_depth_reached
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS,9,3,39,39,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS,10,3,27,27,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS,11,3,15,15,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS,12,3,3,2,2,1,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS,13,2,0,0,0,2,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,1,1,37,37,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,2,3,3,3,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,3,3,93,93,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,4,3,102,100,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,5,3,70,70,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,6,3,68,67,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,7,3,59,56,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,8,3,51,49,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,9,3,39,39,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,10,3,27,27,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,11,3,15,15,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,12,3,3,2,2,1,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,PF_SS_RP,13,2,0,0,0,2,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,1,1,37,37,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,2,3,3,3,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,3,3,93,93,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,4,3,102,100,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,5,3,70,70,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,6,3,54,53,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,7,3,36,36,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,8,3,18,18,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,9,3,11,11,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,10,3,9,8,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,11,3,6,5,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,12,3,3,2,2,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP,13,2,0,0,0,2,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,1,1,37,37,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,2,3,3,3,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,3,3,93,93,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,4,3,102,100,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,5,3,70,70,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,6,3,54,53,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,7,3,36,36,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,8,3,18,18,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,9,3,11,11,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,10,3,9,8,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,11,3,6,5,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,12,3,3,2,2,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,RP_LS,13,2,0,0,0,2,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,1,1,37,37,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,2,3,3,3,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,3,3,93,93,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,4,3,102,100,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,5,3,70,70,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,6,3,68,67,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,7,3,59,56,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,8,3,51,49,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,9,3,39,39,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,10,3,27,27,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,11,3,15,15,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,12,3,2,2,2,1,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS,13,2,0,0,0,2,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,1,1,37,37,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,2,3,3,3,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,3,3,93,93,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,4,3,102,100,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,5,3,70,70,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,6,3,68,67,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,7,3,59,56,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,8,3,51,49,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,9,3,39,39,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,10,3,27,27,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,11,3,15,15,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,12,3,2,2,2,1,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_LS_PF,13,2,0,0,0,2,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,1,1,37,37,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,2,3,3,3,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,3,3,93,93,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,4,3,102,100,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,5,3,70,70,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,6,3,68,67,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,7,3,59,56,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,8,3,51,49,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,9,3,39,39,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,10,3,27,27,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,11,3,15,15,3,0,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,12,3,2,2,2,1,False
bs_only_demo_layout_door_left_AW_2_seed_105,bs_only,demo_layout_door_left_AW_2,105,SS_PF_LS,13,2,0,0,0,2,False
