selection_label,selection_type,layout_signature,seed,rank,candidate_id,layout_id,archive_key,row,col,level,block_id,block_size,access_type,access_side_count,access_sides,effective_access_side,effective_pick_face_row,effective_pick_face_col,effective_depth,horizontal_access_distance,vertical_level,normalized_distance,normalized_depth,normalized_level,slot_cost,storage_cells_layout,pick_faces_layout,interior_deep_storage_share_layout,retrieval_penalty_layout,mean_depth_layout,max_depth_layout,largest_block_size_layout,pallet_slot_capacity_layout,slot_metric_status,slot_metric_warning
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,29,0,7,89,two_sided,2,"N,S",N,33,29,3,29,0,0.527272727,0.5,0,1.027272727,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,29,1,7,89,two_sided,2,"N,S",N,33,29,3,29,1,0.527272727,0.5,0.142857143,1.17012987,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,29,2,7,89,two_sided,2,"N,S",N,33,29,3,29,2,0.527272727,0.5,0.285714286,1.312987013,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,29,3,7,89,two_sided,2,"N,S",N,33,29,3,29,3,0.527272727,0.5,0.428571429,1.455844156,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,29,4,7,89,two_sided,2,"N,S",N,33,29,3,29,4,0.527272727,0.5,0.571428571,1.598701299,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,29,5,7,89,two_sided,2,"N,S",N,33,29,3,29,5,0.527272727,0.5,0.714285714,1.741558442,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,29,6,7,89,two_sided,2,"N,S",N,33,29,3,29,6,0.527272727,0.5,0.857142857,1.884415584,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,29,7,7,89,two_sided,2,"N,S",N,33,29,3,29,7,0.527272727,0.5,1,2.027272727,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,30,0,7,89,two_sided,2,"N,S",N,33,30,3,30,0,0.545454545,0.5,0,1.045454545,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,30,1,7,89,two_sided,2,"N,S",N,33,30,3,30,1,0.545454545,0.5,0.142857143,1.188311688,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,30,2,7,89,two_sided,2,"N,S",N,33,30,3,30,2,0.545454545,0.5,0.285714286,1.331168831,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,30,3,7,89,two_sided,2,"N,S",N,33,30,3,30,3,0.545454545,0.5,0.428571429,1.474025974,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,30,4,7,89,two_sided,2,"N,S",N,33,30,3,30,4,0.545454545,0.5,0.571428571,1.616883117,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,30,5,7,89,two_sided,2,"N,S",N,33,30,3,30,5,0.545454545,0.5,0.714285714,1.75974026,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,30,6,7,89,two_sided,2,"N,S",N,33,30,3,30,6,0.545454545,0.5,0.857142857,1.902597403,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,30,7,7,89,two_sided,2,"N,S",N,33,30,3,30,7,0.545454545,0.5,1,2.045454545,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,31,0,7,89,two_sided,2,"N,S",N,33,31,3,31,0,0.563636364,0.5,0,1.063636364,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,31,1,7,89,two_sided,2,"N,S",N,33,31,3,31,1,0.563636364,0.5,0.142857143,1.206493506,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,31,2,7,89,two_sided,2,"N,S",N,33,31,3,31,2,0.563636364,0.5,0.285714286,1.349350649,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,31,3,7,89,two_sided,2,"N,S",N,33,31,3,31,3,0.563636364,0.5,0.428571429,1.492207792,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,31,4,7,89,two_sided,2,"N,S",N,33,31,3,31,4,0.563636364,0.5,0.571428571,1.635064935,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,31,5,7,89,two_sided,2,"N,S",N,33,31,3,31,5,0.563636364,0.5,0.714285714,1.777922078,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,31,6,7,89,two_sided,2,"N,S",N,33,31,3,31,6,0.563636364,0.5,0.857142857,1.920779221,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,31,7,7,89,two_sided,2,"N,S",N,33,31,3,31,7,0.563636364,0.5,1,2.063636364,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,32,0,7,89,two_sided,2,"N,S",N,33,32,3,32,0,0.581818182,0.5,0,1.081818182,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,32,1,7,89,two_sided,2,"N,S",N,33,32,3,32,1,0.581818182,0.5,0.142857143,1.224675325,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,32,2,7,89,two_sided,2,"N,S",N,33,32,3,32,2,0.581818182,0.5,0.285714286,1.367532468,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,32,3,7,89,two_sided,2,"N,S",N,33,32,3,32,3,0.581818182,0.5,0.428571429,1.51038961,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,32,4,7,89,two_sided,2,"N,S",N,33,32,3,32,4,0.581818182,0.5,0.571428571,1.653246753,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,32,5,7,89,two_sided,2,"N,S",N,33,32,3,32,5,0.581818182,0.5,0.714285714,1.796103896,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,32,6,7,89,two_sided,2,"N,S",N,33,32,3,32,6,0.581818182,0.5,0.857142857,1.938961039,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,32,7,7,89,two_sided,2,"N,S",N,33,32,3,32,7,0.581818182,0.5,1,2.081818182,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,33,0,7,89,two_sided,2,"N,S",N,33,33,3,33,0,0.6,0.5,0,1.1,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,33,1,7,89,two_sided,2,"N,S",N,33,33,3,33,1,0.6,0.5,0.142857143,1.242857143,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,33,2,7,89,two_sided,2,"N,S",N,33,33,3,33,2,0.6,0.5,0.285714286,1.385714286,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,33,3,7,89,two_sided,2,"N,S",N,33,33,3,33,3,0.6,0.5,0.428571429,1.528571429,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,33,4,7,89,two_sided,2,"N,S",N,33,33,3,33,4,0.6,0.5,0.571428571,1.671428571,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,33,5,7,89,two_sided,2,"N,S",N,33,33,3,33,5,0.6,0.5,0.714285714,1.814285714,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,33,6,7,89,two_sided,2,"N,S",N,33,33,3,33,6,0.6,0.5,0.857142857,1.957142857,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,35,33,7,7,89,two_sided,2,"N,S",N,33,33,3,33,7,0.6,0.5,1,2.1,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,13,0,6,51,two_sided,2,"E,W",W,36,13,1,16,0,0.290909091,0,0,0.290909091,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,13,1,6,51,two_sided,2,"E,W",W,36,13,1,16,1,0.290909091,0,0.142857143,0.433766234,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,13,2,6,51,two_sided,2,"E,W",W,36,13,1,16,2,0.290909091,0,0.285714286,0.576623377,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,13,3,6,51,two_sided,2,"E,W",W,36,13,1,16,3,0.290909091,0,0.428571429,0.719480519,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,13,4,6,51,two_sided,2,"E,W",W,36,13,1,16,4,0.290909091,0,0.571428571,0.862337662,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,13,5,6,51,two_sided,2,"E,W",W,36,13,1,16,5,0.290909091,0,0.714285714,1.005194805,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,13,6,6,51,two_sided,2,"E,W",W,36,13,1,16,6,0.290909091,0,0.857142857,1.148051948,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,13,7,6,51,two_sided,2,"E,W",W,36,13,1,16,7,0.290909091,0,1,1.290909091,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,14,0,6,51,two_sided,2,"E,W",E,36,14,1,19,0,0.345454545,0,0,0.345454545,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,14,1,6,51,two_sided,2,"E,W",E,36,14,1,19,1,0.345454545,0,0.142857143,0.488311688,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,14,2,6,51,two_sided,2,"E,W",E,36,14,1,19,2,0.345454545,0,0.285714286,0.631168831,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,14,3,6,51,two_sided,2,"E,W",E,36,14,1,19,3,0.345454545,0,0.428571429,0.774025974,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,14,4,6,51,two_sided,2,"E,W",E,36,14,1,19,4,0.345454545,0,0.571428571,0.916883117,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,14,5,6,51,two_sided,2,"E,W",E,36,14,1,19,5,0.345454545,0,0.714285714,1.05974026,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,14,6,6,51,two_sided,2,"E,W",E,36,14,1,19,6,0.345454545,0,0.857142857,1.202597403,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,14,7,6,51,two_sided,2,"E,W",E,36,14,1,19,7,0.345454545,0,1,1.345454545,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,19,0,7,89,two_sided,2,"N,S",S,38,19,3,26,0,0.472727273,0.5,0,0.972727273,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,19,1,7,89,two_sided,2,"N,S",S,38,19,3,26,1,0.472727273,0.5,0.142857143,1.115584416,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,19,2,7,89,two_sided,2,"N,S",S,38,19,3,26,2,0.472727273,0.5,0.285714286,1.258441558,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,19,3,7,89,two_sided,2,"N,S",S,38,19,3,26,3,0.472727273,0.5,0.428571429,1.401298701,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,19,4,7,89,two_sided,2,"N,S",S,38,19,3,26,4,0.472727273,0.5,0.571428571,1.544155844,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,19,5,7,89,two_sided,2,"N,S",S,38,19,3,26,5,0.472727273,0.5,0.714285714,1.687012987,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,19,6,7,89,two_sided,2,"N,S",S,38,19,3,26,6,0.472727273,0.5,0.857142857,1.82987013,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,19,7,7,89,two_sided,2,"N,S",S,38,19,3,26,7,0.472727273,0.5,1,1.972727273,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,20,0,7,89,two_sided,2,"N,S",S,38,20,3,27,0,0.490909091,0.5,0,0.990909091,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,20,1,7,89,two_sided,2,"N,S",S,38,20,3,27,1,0.490909091,0.5,0.142857143,1.133766234,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,20,2,7,89,two_sided,2,"N,S",S,38,20,3,27,2,0.490909091,0.5,0.285714286,1.276623377,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,20,3,7,89,two_sided,2,"N,S",S,38,20,3,27,3,0.490909091,0.5,0.428571429,1.419480519,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,20,4,7,89,two_sided,2,"N,S",S,38,20,3,27,4,0.490909091,0.5,0.571428571,1.562337662,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,20,5,7,89,two_sided,2,"N,S",S,38,20,3,27,5,0.490909091,0.5,0.714285714,1.705194805,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,20,6,7,89,two_sided,2,"N,S",S,38,20,3,27,6,0.490909091,0.5,0.857142857,1.848051948,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,20,7,7,89,two_sided,2,"N,S",S,38,20,3,27,7,0.490909091,0.5,1,1.990909091,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,21,0,7,89,two_sided,2,"N,S",S,38,21,3,28,0,0.509090909,0.5,0,1.009090909,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,21,1,7,89,two_sided,2,"N,S",S,38,21,3,28,1,0.509090909,0.5,0.142857143,1.151948052,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,21,2,7,89,two_sided,2,"N,S",S,38,21,3,28,2,0.509090909,0.5,0.285714286,1.294805195,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,21,3,7,89,two_sided,2,"N,S",S,38,21,3,28,3,0.509090909,0.5,0.428571429,1.437662338,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,21,4,7,89,two_sided,2,"N,S",S,38,21,3,28,4,0.509090909,0.5,0.571428571,1.580519481,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,21,5,7,89,two_sided,2,"N,S",S,38,21,3,28,5,0.509090909,0.5,0.714285714,1.723376623,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,21,6,7,89,two_sided,2,"N,S",S,38,21,3,28,6,0.509090909,0.5,0.857142857,1.866233766,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,21,7,7,89,two_sided,2,"N,S",S,38,21,3,28,7,0.509090909,0.5,1,2.009090909,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,22,0,7,89,two_sided,2,"N,S",S,38,22,3,29,0,0.527272727,0.5,0,1.027272727,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,22,1,7,89,two_sided,2,"N,S",S,38,22,3,29,1,0.527272727,0.5,0.142857143,1.17012987,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,22,2,7,89,two_sided,2,"N,S",S,38,22,3,29,2,0.527272727,0.5,0.285714286,1.312987013,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,22,3,7,89,two_sided,2,"N,S",S,38,22,3,29,3,0.527272727,0.5,0.428571429,1.455844156,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,22,4,7,89,two_sided,2,"N,S",S,38,22,3,29,4,0.527272727,0.5,0.571428571,1.598701299,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,22,5,7,89,two_sided,2,"N,S",S,38,22,3,29,5,0.527272727,0.5,0.714285714,1.741558442,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,22,6,7,89,two_sided,2,"N,S",S,38,22,3,29,6,0.527272727,0.5,0.857142857,1.884415584,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,22,7,7,89,two_sided,2,"N,S",S,38,22,3,29,7,0.527272727,0.5,1,2.027272727,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,23,0,7,89,two_sided,2,"N,S",S,38,23,3,30,0,0.545454545,0.5,0,1.045454545,560,270,0.517857143,341,1.8375,5,119,4480,ok,
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,1,final_rank_00_layout_001,final_rank_00_layout_001,36,23,1,7,89,two_sided,2,"N,S",S,38,23,3,30,1,0.545454545,0.5,0.142857143,1.188311688,560,270,0.517857143,341,1.8375,5,119,4480,ok,
